feature_set,method,heldout_source,n_eval,n_positive,observed_rate,mean_predicted_probability,predicted_minus_observed_rate
pair::particle_norm_mean+particle_vs_context_mean_first_mean,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.4946267105338791,0.4946267105338791
pair::particle_norm_mean+particle_vs_context_mean_first_mean,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.4921168376772262,-0.007883162322773807
pair::particle_norm_mean+particle_vs_context_mean_first_mean,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.484190140006173,-0.515809859993827
pair::particle_norm_mean+particle_vs_context_mean_std,raw,11_c2_x10_050723,3,3,1.0,0.5279248453976573,-0.47207515460234273
pair::particle_norm_mean+particle_vs_context_mean_std,raw,12_c2_x10_070723,6,6,1.0,0.4944535899219662,-0.5055464100780338
pair::particle_norm_mean+particle_vs_context_mean_std,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.6825120105998904,0.6825120105998904
pair::particle_norm_mean+particle_vs_context_mean_std,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.3749222309072578,0.3749222309072578
pair::particle_norm_mean+particle_vs_context_mean_std,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5064228228260108,-0.16024384384065582
pair::particle_norm_mean+particle_vs_context_mean_std,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.3603902910800591,-0.6396097089199408
pair::particle_norm_mean+particle_vs_context_mean_std,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.5579473524608795,0.5579473524608795
pair::particle_norm_mean+particle_vs_context_mean_std,raw,5_c2_x10_260623,6,3,0.5,0.3317880559477951,-0.1682119440522049
pair::particle_norm_mean+particle_vs_context_mean_std,raw,9_c2_x10_010723,9,9,1.0,0.3638375757310723,-0.6361624242689277
pair::particle_norm_mean+particle_vs_context_mean_std,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.44555003062795673,-0.5544499693720433
pair::particle_norm_mean+particle_vs_context_mean_std,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.4548974545204239,-0.5451025454795762
pair::particle_norm_mean+particle_vs_context_mean_std,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.5025044501799295,0.5025044501799295
pair::particle_norm_mean+particle_vs_context_mean_std,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.5017804380899004,0.5017804380899004
pair::particle_norm_mean+particle_vs_context_mean_std,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5011125474148438,-0.16555411925182284
pair::particle_norm_mean+particle_vs_context_mean_std,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.3324818186195475,-0.6675181813804525
pair::particle_norm_mean+particle_vs_context_mean_std,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.5457085063851409,0.5457085063851409
pair::particle_norm_mean+particle_vs_context_mean_std,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.5216998917910131,0.02169989179101306
pair::particle_norm_mean+particle_vs_context_mean_std,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.4558837020431896,-0.5441162979568104
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_abs_mean,raw,11_c2_x10_050723,3,3,1.0,0.3273307463795714,-0.6726692536204286
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_abs_mean,raw,12_c2_x10_070723,6,6,1.0,0.4296007930167098,-0.5703992069832902
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_abs_mean,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.45100832944198954,0.45100832944198954
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_abs_mean,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.4559912827462724,0.4559912827462724
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_abs_mean,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5234992800572782,-0.14316738660938844
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_abs_mean,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.2600643871911919,-0.7399356128088082
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_abs_mean,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.552340777683365,0.552340777683365
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_abs_mean,raw,5_c2_x10_260623,6,3,0.5,0.4473795822045317,-0.05262041779546828
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_abs_mean,raw,9_c2_x10_010723,9,9,1.0,0.41989837327983454,-0.5801016267201655
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_abs_mean,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.3594538468783757,-0.6405461531216243
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_abs_mean,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.4877849292312943,-0.5122150707687056
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_abs_mean,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.46550693961758194,0.46550693961758194
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_abs_mean,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.4623784284178916,0.4623784284178916
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_abs_mean,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5207731546310409,-0.14589351203562573
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_abs_mean,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5098362395767635,-0.4901637604232365
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_abs_mean,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.4853338501727988,0.4853338501727988
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_abs_mean,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.4680731806342142,-0.031926819365785786
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_abs_mean,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.5132233318777077,-0.48677666812229226
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q10,raw,11_c2_x10_050723,3,3,1.0,0.4005138482280894,-0.5994861517719106
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q10,raw,12_c2_x10_070723,6,6,1.0,0.5195409748400471,-0.48045902515995287
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q10,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.46570116902745445,0.46570116902745445
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q10,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.44330038706897534,0.44330038706897534
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q10,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5394206278982774,-0.12724603876838925
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q10,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.35894619811076295,-0.6410538018892371
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q10,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.5136494247549054,0.5136494247549054
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q10,raw,5_c2_x10_260623,6,3,0.5,0.6009325654914104,0.10093256549141039
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q10,raw,9_c2_x10_010723,9,9,1.0,0.5480767922329246,-0.4519232077670754
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q10,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.3594538468783757,-0.6405461531216243
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q10,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.4877849292312943,-0.5122150707687056
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q10,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.46550693961758194,0.46550693961758194
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q10,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.4623784284178916,0.4623784284178916
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q10,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5207731546310409,-0.14589351203562573
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q10,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5098362395767635,-0.4901637604232365
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q10,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.4853338501727988,0.4853338501727988
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q10,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.4680731806342142,-0.031926819365785786
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q10,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.5132233318777077,-0.48677666812229226
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q90,raw,11_c2_x10_050723,3,3,1.0,0.3859043619663209,-0.6140956380336791
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q90,raw,12_c2_x10_070723,6,6,1.0,0.509761801313936,-0.490238198686064
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q90,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.47190200877551947,0.47190200877551947
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q90,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.4663565542470806,0.4663565542470806
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q90,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5371193604246662,-0.1295473062420004
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q90,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.3888640138606569,-0.6111359861393431
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q90,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.6545751631412559,0.6545751631412559
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q90,raw,5_c2_x10_260623,6,3,0.5,0.5557064558010043,0.055706455801004306
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q90,raw,9_c2_x10_010723,9,9,1.0,0.5353208052629452,-0.46467919473705477
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q90,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.3594538468783757,-0.6405461531216243
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q90,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.4877849292312943,-0.5122150707687056
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q90,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.46550693961758194,0.46550693961758194
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q90,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.4623784284178916,0.4623784284178916
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q90,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5207731546310409,-0.14589351203562573
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q90,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5098362395767635,-0.4901637604232365
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q90,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.4853338501727988,0.4853338501727988
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q90,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.4680731806342142,-0.031926819365785786
pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q90,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.5132233318777077,-0.48677666812229226
pair::particle_prior_area_fraction+particle_vs_context_mean_first_mean,raw,11_c2_x10_050723,3,3,1.0,0.3992898425220612,-0.6007101574779388
pair::particle_prior_area_fraction+particle_vs_context_mean_first_mean,raw,12_c2_x10_070723,6,6,1.0,0.4984314359202536,-0.5015685640797465
pair::particle_prior_area_fraction+particle_vs_context_mean_first_mean,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.4891538346040578,0.4891538346040578
pair::particle_prior_area_fraction+particle_vs_context_mean_first_mean,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.4869633006238492,0.4869633006238492
pair::particle_prior_area_fraction+particle_vs_context_mean_first_mean,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5303692752585012,-0.13629739140816544
pair::particle_prior_area_fraction+particle_vs_context_mean_first_mean,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5321360166866868,-0.46786398331331325
pair::particle_prior_area_fraction+particle_vs_context_mean_first_mean,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.4307359486564864,0.4307359486564864
pair::particle_prior_area_fraction+particle_vs_context_mean_first_mean,raw,5_c2_x10_260623,6,3,0.5,0.43731076974610256,-0.06268923025389744
pair::particle_prior_area_fraction+particle_vs_context_mean_first_mean,raw,9_c2_x10_010723,9,9,1.0,0.4920857874792113,-0.5079142125207887
pair::particle_prior_area_fraction+particle_vs_context_mean_first_mean,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.5359738870638346,-0.46402611293616536
pair::particle_prior_area_fraction+particle_vs_context_mean_first_mean,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.5066916017500459,-0.4933083982499541
pair::particle_prior_area_fraction+particle_vs_context_mean_first_mean,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.5247559258044672,0.5247559258044672
pair::particle_prior_area_fraction+particle_vs_context_mean_first_mean,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.5271969934905113,0.5271969934905113
pair::particle_prior_area_fraction+particle_vs_context_mean_first_mean,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.501230751905142,-0.16543591476152464
pair::particle_prior_area_fraction+particle_vs_context_mean_first_mean,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5098362395767635,-0.4901637604232365
pair::particle_prior_area_fraction+particle_vs_context_mean_first_mean,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.4946267105338791,0.4946267105338791
pair::particle_prior_area_fraction+particle_vs_context_mean_first_mean,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.4921168376772262,-0.007883162322773807
pair::particle_prior_area_fraction+particle_vs_context_mean_first_mean,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.484190140006173,-0.515809859993827
pair::particle_prior_area_fraction+particle_vs_context_mean_std,raw,11_c2_x10_050723,3,3,1.0,0.36587260513237946,-0.6341273948676205
pair::particle_prior_area_fraction+particle_vs_context_mean_std,raw,12_c2_x10_070723,6,6,1.0,0.4809859499458001,-0.5190140500542
pair::particle_prior_area_fraction+particle_vs_context_mean_std,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.4650979216540672,0.4650979216540672
pair::particle_prior_area_fraction+particle_vs_context_mean_std,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.4618579185312619,0.4618579185312619
pair::particle_prior_area_fraction+particle_vs_context_mean_std,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.522163640983951,-0.14450302568271567
pair::particle_prior_area_fraction+particle_vs_context_mean_std,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.34056503734132804,-0.659434962658672
pair::particle_prior_area_fraction+particle_vs_context_mean_std,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.5080789546935347,0.5080789546935347
pair::particle_prior_area_fraction+particle_vs_context_mean_std,raw,5_c2_x10_260623,6,3,0.5,0.5330658019868879,0.03306580198688791
pair::particle_prior_area_fraction+particle_vs_context_mean_std,raw,9_c2_x10_010723,9,9,1.0,0.503272083774426,-0.496727916225574
pair::particle_prior_area_fraction+particle_vs_context_mean_std,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.3594538468783757,-0.6405461531216243
pair::particle_prior_area_fraction+particle_vs_context_mean_std,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.4877849292312943,-0.5122150707687056
pair::particle_prior_area_fraction+particle_vs_context_mean_std,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.46550693961758194,0.46550693961758194
pair::particle_prior_area_fraction+particle_vs_context_mean_std,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.4623784284178916,0.4623784284178916
pair::particle_prior_area_fraction+particle_vs_context_mean_std,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5207731546310409,-0.14589351203562573
pair::particle_prior_area_fraction+particle_vs_context_mean_std,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5098362395767635,-0.4901637604232365
pair::particle_prior_area_fraction+particle_vs_context_mean_std,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.4853338501727988,0.4853338501727988
pair::particle_prior_area_fraction+particle_vs_context_mean_std,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.4680731806342142,-0.031926819365785786
pair::particle_prior_area_fraction+particle_vs_context_mean_std,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.5132233318777077,-0.48677666812229226
pair::particle_vs_context_mean_diff_positive_fraction+particle_heterogeneity_rank,raw,11_c2_x10_050723,3,3,1.0,0.7965959345451928,-0.20340406545480716
pair::particle_vs_context_mean_diff_positive_fraction+particle_heterogeneity_rank,raw,12_c2_x10_070723,6,6,1.0,0.5617250238292311,-0.43827497617076894
pair::particle_vs_context_mean_diff_positive_fraction+particle_heterogeneity_rank,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.6007383830222331,0.6007383830222331
pair::particle_vs_context_mean_diff_positive_fraction+particle_heterogeneity_rank,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.2639443341576544,0.2639443341576544
pair::particle_vs_context_mean_diff_positive_fraction+particle_heterogeneity_rank,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.614434090045143,-0.052232576621523585
pair::particle_vs_context_mean_diff_positive_fraction+particle_heterogeneity_rank,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5138668945086317,-0.48613310549136834
pair::particle_vs_context_mean_diff_positive_fraction+particle_heterogeneity_rank,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.3399843579219826,0.3399843579219826
pair::particle_vs_context_mean_diff_positive_fraction+particle_heterogeneity_rank,raw,5_c2_x10_260623,6,3,0.5,0.6519441417402755,0.15194414174027548
pair::particle_vs_context_mean_diff_positive_fraction+particle_heterogeneity_rank,raw,9_c2_x10_010723,9,9,1.0,0.5373352250882665,-0.4626647749117335
pair::particle_vs_context_mean_diff_positive_fraction+particle_heterogeneity_rank,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.7860525511184905,-0.21394744888150952
