source_table,source_path,row_index,feature_set,method,target,split,auc,average_precision,spearman_rho,empirical_p_ge_observed,null_auc_p95,source_eta2,n_eval,leakage_penalty,control_bonus,auc_component,ap_component,rho_component,scientific_score,promotion_status
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,101,family::norm_heterogeneity_plus_particle_vs_context,raw,,raw,0.4842105263157895,0.7697928142067413,-0.022215225691538,,,0.0,72.0,0.05,0.08,0.4842105263157895,0.7697928142067413,0.022215225691538,0.7859,weak
acquisition_residualized_video_echem,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/acquisition_residualized_video_echem_warning/acquisition_residualized_video_echem_metrics.csv,40,video_all,,future_any_drop_within_16cycles,source_stem,0.4888888888888889,0.8145320827935935,-0.0156329365977489,0.5349301397205589,0.6198830409356725,0.0,72.0,0.04,0.05,0.4888888888888889,0.8145320827935935,0.0156329365977489,0.7855,weak
source_domain_video_echem_adaptation,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_domain_video_echem_adaptation_audit/source_domain_video_echem_metrics.csv,2,video_all,source_centered,future_any_drop_within_16cycles,source_centered,0.5228070175438597,0.8538768128724062,0.0320886593322215,0.4091816367265469,0.6433333333333333,0.0,72.0,0.04,0.0,0.5228070175438597,0.8538768128724062,0.0320886593322215,0.7849,weak
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,32,residual_dictionary,,residual_energy_mean,,,,0.9940071673429534,,,0.0,172.0,0.04,0.05,0.5,0.5,0.9940071673429534,0.7844,weak
source_invariant_video_echem_transfer,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_video_echem_transfer_audit/source_invariant_video_echem_metrics.csv,4,acquisition_context,source_mean_resid_8,future_any_drop_within_8cycles,source_mean_resid_8,0.6836419753086419,0.6795238833924495,0.318107914821402,,,0.0,72.0,0.3,0.13,0.6836419753086419,0.6795238833924495,0.318107914821402,0.7833,leakage_guarded
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,63,handcrafted_scalar,,particle_norm_cv,,,,0.980130959125336,,,0.0,172.0,0.04,0.05,0.5,0.5,0.980130959125336,0.783,weak
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,66,residual_dictionary_plus_handcrafted,,particle_norm_cv,,,,0.9782783759492212,,,0.0,172.0,0.04,0.05,0.5,0.5,0.9782783759492212,0.7828,weak
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,36,residual_dictionary_plus_handcrafted,,residual_energy_mean,,,,0.972835322100015,,,0.0,172.0,0.04,0.05,0.5,0.5,0.972835322100015,0.7823,weak
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,35,residual_dictionary_plus_echem,,residual_energy_mean,,,,0.9691950576667137,,,0.0,172.0,0.04,0.05,0.5,0.5,0.9691950576667137,0.7819,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,111,single::particle_gradient_first_mean,source_confound_filter_0.50,,source_confound_filter_0.50,0.4385964912280701,0.725804211486584,-0.0863925443559811,,,0.0,72.0,0.0,0.08,0.4385964912280701,0.725804211486584,0.0863925443559811,0.7813,weak
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,42,residual_dictionary,,dictionary_recon_error_mse_mean,,,,0.9598449552070546,,,0.0,172.0,0.04,0.05,0.5,0.5,0.9598449552070546,0.781,weak
acquisition_residualized_video_echem,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/acquisition_residualized_video_echem_warning/acquisition_residualized_video_echem_metrics.csv,34,echem_regime,,future_any_drop_within_16cycles,source_stem,0.4842105263157894,0.8056699365848787,-0.0222323902493945,0.590818363273453,0.6456140350877193,0.0,72.0,0.04,0.05,0.4842105263157894,0.8056699365848787,0.0222323902493945,0.7784,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,114,trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_std,source_confound_filter_0.50,,source_confound_filter_0.50,0.4152046783625731,0.7667736065193628,-0.1193039898249263,,,0.0,72.0,0.0,0.08,0.4152046783625731,0.7667736065193628,0.1193039898249263,0.7755,weak
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,46,residual_dictionary_plus_handcrafted,,dictionary_recon_error_mse_mean,,,,0.9024260241293472,,,0.0,172.0,0.04,0.05,0.5,0.5,0.9024260241293472,0.7752,weak
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,69,handcrafted_plus_echem,,particle_norm_cv,,,,0.8955283629209106,,,0.0,172.0,0.04,0.05,0.5,0.5,0.8955283629209106,0.7746,weak
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,67,residual_dictionary_handcrafted_echem,,particle_norm_cv,,,,0.891905866301704,,,0.0,172.0,0.04,0.05,0.5,0.5,0.891905866301704,0.7742,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,105,trio::particle_vs_context_mean_diff_positive_fraction+particle_std_diff_positive_fraction+particle_gradient_std,raw,,raw,0.4619883040935672,0.7881971224438229,-0.0534810988870359,,,0.0,72.0,0.05,0.08,0.4619883040935672,0.7881971224438229,0.0534810988870359,0.7732,weak
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,45,residual_dictionary_plus_echem,,dictionary_recon_error_mse_mean,,,,0.8744589665104425,,,0.0,172.0,0.04,0.05,0.5,0.5,0.8744589665104425,0.7724,weak
source_domain_video_echem_adaptation,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_domain_video_echem_adaptation_audit/source_domain_video_echem_metrics.csv,6,video_all,acq_resid_coral,future_any_drop_within_16cycles,acq_resid_coral,0.4619883040935673,0.8414866207242628,-0.0534810988870359,0.7025948103792415,0.629298245614035,0.0,72.0,0.04,0.05,0.4619883040935673,0.8414866207242628,0.0534810988870359,0.7719,weak
source_balanced_video_echem_transfer,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_video_echem_transfer_audit/source_balanced_video_echem_metrics.csv,6,echem_regime,,future_any_drop_within_8cycles,,0.5555555555555556,0.5902373021858316,0.0963296259683668,,,0.0,72.0,0.08,0.08,0.5555555555555556,0.5902373021858316,0.0963296259683668,0.7718,weak
source_balanced_video_echem_transfer,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_video_echem_transfer_audit/source_balanced_video_echem_metrics.csv,7,echem_regime,,future_any_drop_within_8cycles,,0.5555555555555556,0.5902373021858316,0.0963296259683668,,,0.0,72.0,0.08,0.08,0.5555555555555556,0.5902373021858316,0.0963296259683668,0.7718,weak
temporal_directionality_physics,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/temporal_directionality_physics_audit/temporal_directionality_model_metrics.csv,3,random_forest,random_forest,future_any_drop_within_16cycles,cycleNo,0.5251461988304094,0.8158568137139386,,,,0.0,72.0,0.04,0.0,0.5251461988304094,0.8158568137139386,0.0,0.7707,weak
source_invariant_video_echem_transfer,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_video_echem_transfer_audit/source_invariant_video_echem_metrics.csv,12,echem_regime,source_mean_resid_8,future_any_drop_within_8cycles,source_mean_resid_8,0.5277777777777778,0.5348132940044705,0.0481543412343076,,,0.0,72.0,0.08,0.13,0.5277777777777778,0.5348132940044705,0.0481543412343076,0.7698,weak
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,33,handcrafted_scalar,,residual_energy_mean,,,,0.848238175594006,,,0.0,172.0,0.04,0.05,0.5,0.5,0.848238175594006,0.7698,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,112,pair::particle_vs_context_mean_last_minus_first+particle_norm_max,source_confound_filter_0.50,,source_confound_filter_0.50,0.4157894736842105,0.740691725567277,-0.1187305867824399,,,0.0,72.0,0.0,0.08,0.4157894736842105,0.740691725567277,0.1187305867824399,0.7669,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,113,pair::particle_vs_context_mean_slope+particle_norm_max,source_confound_filter_0.50,,source_confound_filter_0.50,0.4157894736842105,0.7406739686243123,-0.1187305867824399,,,0.0,72.0,0.0,0.08,0.4157894736842105,0.7406739686243123,0.1187305867824399,0.7669,weak
source_invariant_physical_family,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_physical_family_audit/source_invariant_family_metrics.csv,10,source_mean_resid_4,source_mean_resid_4,future_any_drop_within_8cycles,source_mean_resid_4,0.5015432098765432,0.6098745713962669,0.0026731757548016,,,0.0,72.0,0.08,0.13,0.5015432098765432,0.6098745713962669,0.0026731757548016,0.7653,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,121,single::particle_gradient_diff_q90,source_confound_filter_0.50,,source_confound_filter_0.50,0.4011695906432748,0.7693985344958989,-0.1390508571062935,,,0.0,72.0,0.0,0.08,0.4011695906432748,0.7693985344958989,0.1390508571062935,0.7644,weak
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,37,residual_dictionary_handcrafted_echem,,residual_energy_mean,,,,0.7854750337412599,,,0.0,172.0,0.04,0.05,0.5,0.5,0.7854750337412599,0.7635,weak
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,47,residual_dictionary_handcrafted_echem,,dictionary_recon_error_mse_mean,,,,0.7791863374152365,,,0.0,172.0,0.04,0.05,0.5,0.5,0.7791863374152365,0.7629,weak
signed_loss_source_robustness,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/signed_loss_source_robustness_audit/signed_loss_source_robustness_metrics.csv,9,echem_degraded_state_axis,within_source_rank,future_any_drop_within_16cycles,,0.4894736842105263,0.8175137754310058,-0.0148441997126457,,,0.1022096528534607,72.0,0.0656,0.05,0.4894736842105263,0.8175137754310058,0.0148441997126457,0.7615,weak
source_invariant_physical_family,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_physical_family_audit/source_invariant_family_metrics.csv,44,raw,raw,future_any_drop_within_16cycles,raw,0.4619883040935673,0.7528314178416632,-0.0534810988870359,0.6786427145708582,0.6350877192982456,0.0,72.0,0.05,0.08,0.4619883040935673,0.7528314178416632,0.0534810988870359,0.7608,weak
acquisition_residualized_video_echem,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/acquisition_residualized_video_echem_warning/acquisition_residualized_video_echem_metrics.csv,30,video_all,,future_any_drop_within_16cycles,cycleNo,0.4690058479532164,0.79241455826625,-0.0436076652463523,0.6227544910179641,0.6444444444444444,0.0,72.0,0.04,0.05,0.4690058479532164,0.79241455826625,0.0436076652463523,0.7607,weak
signed_loss_source_robustness,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/signed_loss_source_robustness_audit/signed_loss_source_robustness_metrics.csv,29,combined_loss_mechanism_axis,within_source_rank,future_any_drop_within_8cycles,,0.6080246913580247,0.6194206028073241,0.1873211864452009,,,0.0531131419911206,72.0,0.1333,0.05,0.6080246913580247,0.6194206028073241,0.1873211864452009,0.7603,candidate
source_domain_video_echem_adaptation,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_domain_video_echem_adaptation_audit/source_domain_video_echem_metrics.csv,17,video_plus_echem,acq_resid_source_centered,future_any_drop_within_16cycles,acq_resid_source_centered,0.4456140350877193,0.8432986988661254,-0.0765406498796667,0.7365269461077845,0.6386842105263157,0.0,72.0,0.04,0.05,0.4456140350877193,0.8432986988661254,0.0765406498796667,0.7584,weak
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,51,echem_regime,,cross_modal_consensus_score,,,,0.7172217381139616,,,0.0,172.0,0.04,0.05,0.5,0.5,0.7172217381139616,0.7567,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,108,trio::particle_vs_context_mean_diff_positive_fraction+particle_mean_last_minus_first+particle_gradient_std,raw,,raw,0.447953216374269,0.7741807899172992,-0.073227966168403,,,0.0,72.0,0.05,0.08,0.447953216374269,0.7741807899172992,0.073227966168403,0.7562,weak
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,65,residual_dictionary_plus_echem,,particle_norm_cv,,,,0.6973294192309607,,,0.0,172.0,0.04,0.05,0.5,0.5,0.6973294192309607,0.7547,weak
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,58,pca_video_plus_echem,,cross_modal_consensus_score,,,,0.6948562098127663,,,0.0,172.0,0.04,0.05,0.5,0.5,0.6948562098127663,0.7545,weak
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,43,handcrafted_scalar,,dictionary_recon_error_mse_mean,,,,0.6905754982529749,,,0.0,172.0,0.04,0.05,0.5,0.5,0.6905754982529749,0.7541,weak
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,57,residual_dictionary_handcrafted_echem,,cross_modal_consensus_score,,,,0.6786694317599072,,,0.0,172.0,0.04,0.05,0.5,0.5,0.6786694317599072,0.7529,weak
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,59,handcrafted_plus_echem,,cross_modal_consensus_score,,,,0.678099508024703,,,0.0,172.0,0.04,0.05,0.5,0.5,0.678099508024703,0.7528,weak
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,55,residual_dictionary_plus_echem,,cross_modal_consensus_score,,,,0.6647741483111196,,,0.0,172.0,0.04,0.05,0.5,0.5,0.6647741483111196,0.7515,weak
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,61,echem_regime,,particle_norm_cv,,,,0.6587721597604492,,,0.0,172.0,0.04,0.05,0.5,0.5,0.6587721597604492,0.7509,weak
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,39,handcrafted_plus_echem,,residual_energy_mean,,,,0.6469220706400465,,,0.0,172.0,0.04,0.05,0.5,0.5,0.6469220706400465,0.7497,weak
source_invariant_physical_family,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_physical_family_audit/source_invariant_family_metrics.csv,37,source_mean_resid_2,source_mean_resid_2,future_any_drop_within_16cycles,source_mean_resid_2,0.3309941520467836,0.7564163816178625,-0.2377851935131291,0.9900199600798404,0.6327485380116958,0.0,72.0,0.0,0.13,0.3309941520467836,0.7564163816178625,0.2377851935131291,0.7495,weak
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,68,pca_video_plus_echem,,particle_norm_cv,,,,0.626435862430128,,,0.0,172.0,0.04,0.05,0.5,0.5,0.626435862430128,0.7476,weak
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,38,pca_video_plus_echem,,residual_energy_mean,,,,0.6126591116209325,,,0.0,172.0,0.04,0.05,0.5,0.5,0.6126591116209325,0.7463,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,10,video_embedding,,future_any_drop_within_16cycles,,0.512280701754386,0.7770747904194619,0.0172785088711962,,,0.0,72.0,0.04,0.0,0.512280701754386,0.7770747904194619,0.0172785088711962,0.746,weak
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,31,echem_regime,,residual_energy_mean,,,,0.5944125219546599,,,0.0,172.0,0.04,0.05,0.5,0.5,0.5944125219546599,0.7444,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,107,pair::particle_vs_context_mean_slope+particle_heterogeneity_rank,raw,,raw,0.4491228070175438,0.7340686745130618,-0.0715823938949558,,,0.0,72.0,0.05,0.08,0.4491228070175438,0.7340686745130618,0.0715823938949558,0.7432,weak
