roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,status,timing_elapsed_s,timing_dt_median_s,timing_dt_max_to_median_ratio,pixel_size_um,thr30_radius2_slope_px2_per_s,thr30_radius2_slope_r2,thr30_radius2_slope_n,thr30_radius2_slope_boot_p05_px2_per_s,thr30_radius2_slope_boot_p50_px2_per_s,thr30_radius2_slope_boot_p95_px2_per_s,thr30_apparent_D_um2_per_s,thr30_apparent_D_boot_p05_um2_per_s,thr30_apparent_D_boot_p50_um2_per_s,thr30_apparent_D_boot_p95_um2_per_s,thr30_frac_mean,thr30_frac_delta,thr50_radius2_slope_px2_per_s,thr50_radius2_slope_r2,thr50_radius2_slope_n,thr50_radius2_slope_boot_p05_px2_per_s,thr50_radius2_slope_boot_p50_px2_per_s,thr50_radius2_slope_boot_p95_px2_per_s,thr50_apparent_D_um2_per_s,thr50_apparent_D_boot_p05_um2_per_s,thr50_apparent_D_boot_p50_um2_per_s,thr50_apparent_D_boot_p95_um2_per_s,thr50_frac_mean,thr50_frac_delta,thr70_radius2_slope_px2_per_s,thr70_radius2_slope_r2,thr70_radius2_slope_n,thr70_radius2_slope_boot_p05_px2_per_s,thr70_radius2_slope_boot_p50_px2_per_s,thr70_radius2_slope_boot_p95_px2_per_s,thr70_apparent_D_um2_per_s,thr70_apparent_D_boot_p05_um2_per_s,thr70_apparent_D_boot_p50_um2_per_s,thr70_apparent_D_boot_p95_um2_per_s,thr70_frac_mean,thr70_frac_delta
source_balanced_cycle145_rank25_obj2_16_c2_x10_HighHighCOV_130723,145.0,16_c2_x10_HighHighCOV_130723,9,25,2,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,11.0,29.0,1.0,0.0,True,22.74022314039228,source_balanced_pre_event_candidate,848.375,82.875,64.0,8952.8564453125,21.39645004272461,752,0,944,192,192,96,96,11020,12244,8913.169921875,8868.5263671875,-44.6435546875,0.0783439576625824,0.07577545940876,-0.0025684982538223,0.2236067977500298,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle145_rank25_obj2_16_c2_x10_HighHighCOV_130723.npz,,ok,12309.121417764574,130.64699670672417,1.0082974417679842,0.096,-0.0005117706728550194,0.04990151493823913,96,-0.000988704206493244,-0.000521418272624378,-6.92818702224898e-05,-1.1791196302579646e-06,-2.277974491760434e-06,-1.201347700126567e-06,-1.5962542899261652e-07,0.7884290118833631,-0.01782504493708803,-0.000707656606018391,0.03287306414507918,96,-0.0014333776836779899,-0.0006699318559304125,-2.7347205047595637e-05,-1.630440820266373e-06,-3.302502183194089e-06,-1.5435229960636705e-06,-6.300796042966035e-08,0.5937531206311164,-0.022618334331935275,-0.0006189994080049936,0.005733448133942387,96,-0.0017726592202101127,-0.0006964002943793817,0.00025363914828419347,-1.4261746360435052e-06,-4.0842068433641e-06,-1.6045062782500953e-06,5.843845976467818e-07,0.36591896345116837,-0.022318753744757336
source_balanced_cycle146_rank26_obj1_17_c2_x10_HighHighCOV_150723,146.0,17_c2_x10_HighHighCOV_150723,0,26,1,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,10.0,30.0,1.0,0.0,True,22.84138279386041,source_balanced_pre_event_candidate,848.1846153846154,83.87692307692308,65.0,8414.287109375,21.813156127929688,752,0,944,192,192,96,96,0,1236,8899.5888671875,8900.8330078125,1.244140625,0.0829325392842292,0.0830431208014488,0.0001105815172195,0.25,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle146_rank26_obj1_17_c2_x10_HighHighCOV_150723.npz,,ok,12394.593684330583,130.36423783376813,1.0788141293825901,0.096,-0.0006739747528819226,0.14046102976103514,96,-0.0010101798006043093,-0.0006642203757828147,-0.00027243645911848545,-1.55283783063995e-06,-2.3274542605923287e-06,-1.530363745803605e-06,-6.276936018089905e-07,0.8135516526862393,0.01857399640503299,-0.002299942308945277,0.28128787845626113,96,-0.003238999331030671,-0.0023384378616063545,-0.0013366997881905393,-5.299067079809919e-06,-7.4626544586946664e-06,-5.387760833141041e-06,-3.0797563119910025e-06,0.6216031930297583,0.0016476932294787194,-0.004026162174733177,0.17429585935506364,96,-0.00564902968942798,-0.004083952645460169,-0.002525196694156293,-9.276277650585241e-06,-1.3015364404442066e-05,-9.409426895140229e-06,-5.8180531833361e-06,0.3854712777112043,-0.00883762732174953
source_balanced_cycle146_rank26_obj2_17_c2_x10_HighHighCOV_150723,146.0,17_c2_x10_HighHighCOV_150723,0,26,2,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,10.0,30.0,1.0,0.0,True,22.050504417144783,source_balanced_pre_event_candidate,1202.156862745098,1103.0588235294117,102.0,6501.7412109375,17.080944061279297,1106,1007,1298,1199,192,96,96,0,1236,8430.328125,8406.1611328125,-24.1669921875,0.0736647471785545,0.0724506899714469,-0.0012140572071075,0.25,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle146_rank26_obj2_17_c2_x10_HighHighCOV_150723.npz,,ok,12394.593684330583,130.36423783376813,1.0788141293825901,0.096,0.000580104210034891,0.013782699381974184,96,-0.0002801759839122237,0.000629016781547696,0.0016440737197448508,1.3365600999203888e-06,-6.455254669337634e-07,1.4492546646858916e-06,3.7879458502921364e-06,0.8193841122428601,-0.0029958058717795,-0.0012365697986778206,0.1265400697206439,96,-0.0015963368352719175,-0.0012320033779862306,-0.0008925200891237788,-2.849056816153699e-06,-3.677960068466498e-06,-2.838535782880275e-06,-2.0563662853411865e-06,0.5768923507090075,0.0020970641102456278,-0.0024779952261732383,0.16625530403089606,96,-0.0031678193986022086,-0.0024886341198120587,-0.0019504216579184985,-5.709301001103141e-06,-7.298655894379489e-06,-5.7338130120469835e-06,-4.493771499844221e-06,0.39530126572798086,-0.003744757339724347
source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723,150.0,17_c2_x10_HighHighCOV_150723,4,27,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,34.0,1.0,0.0,True,23.315261100905644,source_balanced_pre_event_candidate,1201.1304347826087,1102.7391304347825,92.0,6924.46533203125,19.53758811950684,1105,1007,1297,1199,192,96,96,4950,6187,8339.8203125,8320.8447265625,-18.9755859375,0.0736829191446304,0.0724102482199668,-0.0012726709246635,0.2236067977500298,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723.npz,,ok,12435.337381061167,130.74126786366105,1.0764239817903236,0.096,0.0011986135529950554,0.03717226636214477,96,-0.00032147230945019415,0.0011105090859449673,0.0025496810770484096,2.761605626100608e-06,-7.406722009732473e-07,2.5586129340172046e-06,5.874465201519536e-06,0.7867126647693231,0.004943079688436214,0.0011971679553376506,0.018630660315516967,96,-0.00022652093976386608,0.0012194019341544215,0.0026868217807490937,2.758274969097947e-06,-5.219042452159474e-07,2.8095020562917874e-06,6.190437382845912e-06,0.5653179298981427,0.004044337926902342,0.0023258280353754316,0.024101509236766905,96,-0.0006156042480360871,0.00239700778431821,0.005426394644878429,5.358707793504994e-06,-1.4183521874751445e-06,5.522705935069156e-06,1.25024132617999e-05,0.39473799181146396,-0.008538046734571592
source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723,150.0,17_c2_x10_HighHighCOV_150723,4,27,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,34.0,1.0,0.0,True,23.953805163905404,source_balanced_pre_event_candidate,846.4516129032259,85.09677419354838,62.0,8405.9931640625,23.582231521606445,750,0,942,192,192,96,96,4950,6187,8927.2958984375,8930.533203125,3.2373046875,0.0914111137390136,0.0921433120965957,0.000732198357582,0.2236067977500298,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723.npz,,ok,12435.337381061167,130.74126786366105,1.0764239817903236,0.096,2.4304647280945964e-05,0.00022595896337274102,96,-0.00027653898941910286,9.923444510586027e-06,0.00031425471898772356,5.5997907335299504e-08,-6.371458316216129e-07,2.2863616152390206e-08,7.240428725477151e-07,0.7504712152985821,0.0149790293588975,-0.0001000383593090382,0.0004262164051763717,96,-0.0007808393002500149,-0.00012046446988049538,0.0005980812747690633,-2.3048837984802402e-07,-1.7990537477760345e-06,-2.7755013860466137e-07,1.3779792570679219e-06,0.5783153584981027,0.017675254643499116,-0.0006241816769502235,0.004684753549976217,96,-0.001536269912921995,-0.000648096375544256,0.00041147202171163007,-1.438114583693315e-06,-3.5395658793722764e-06,-1.4932140492539659e-06,9.480315380235957e-07,0.38277349211104456,0.007639304973037775
source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723,151.0,17_c2_x10_HighHighCOV_150723,5,28,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,5.0,35.0,1.0,0.0,True,23.25513376257133,source_balanced_pre_event_candidate,844.0588235294117,81.82352941176471,68.0,7681.2578125,22.20478248596192,748,0,940,192,192,96,96,6188,7425,8924.9560546875,8921.62890625,-3.3271484375,0.0908863767981529,0.090407945215702,-0.0004784315824508,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723.npz,,ok,12438.259448889643,130.71768367663026,1.0776997071855547,0.096,0.00023279559472465366,0.012722322050679247,96,-0.00016897225729113648,0.00022766240973604043,0.0006389334601645166,5.363610502456021e-07,-3.8931208079877844e-07,5.245341920318372e-07,1.4721026922190462e-06,0.7291682269822249,-0.006440982624325908,0.0007231133863803958,0.015259964119259672,96,-0.00013505822692323706,0.0007958554011157731,0.0017883144834549482,1.666053242220432e-06,-3.111741548311382e-07,1.8336508441707414e-06,4.1202765698802e-06,0.5610333033752747,-0.014679448771719561,0.0014115429679687895,0.0172537848496912,96,-4.7913369167502415e-05,0.0014479802198300007,0.0031295956130551333,3.252194998200091e-06,-1.1039240256192556e-07,3.336146426488322e-06,7.210588292479027e-06,0.3736924555622128,-0.0020970641102456833
source_balanced_cycle151_rank28_obj2_17_c2_x10_HighHighCOV_150723,151.0,17_c2_x10_HighHighCOV_150723,5,28,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,5.0,35.0,1.0,0.0,True,22.039171339281385,source_balanced_pre_event_candidate,1201.4426229508197,1108.7868852459017,122.0,5056.99951171875,15.51652717590332,1105,1008,1297,1200,192,96,96,6188,7425,8334.48046875,8339.189453125,4.708984375,0.0694000199437141,0.0697197914123535,0.0003197714686393,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle151_rank28_obj2_17_c2_x10_HighHighCOV_150723.npz,,ok,12438.259448889643,130.71768367663026,1.0776997071855547,0.096,0.0013393832227803933,0.05048579289289101,96,-3.018122933502772e-05,0.001367865460876254,0.002676058758937528,3.085938945286026e-06,-6.953755238790386e-08,3.1515620218588895e-06,6.165639380592065e-06,0.77518037247853,-0.0058418214499700305,0.0023637692673093113,0.05666896279121969,96,0.0006743350210540222,0.0022888356013027167,0.004286337494846964,5.446124391880654e-06,1.5536678885084671e-06,5.273477225401459e-06,9.875721588127405e-06,0.5640727980826843,-0.0058418214499700305,0.004232764924143343,0.06009661992963777,96,0.0008938709846233119,0.004274708159389898,0.007903661466919386,9.752290385226264e-06,2.0594787485721105e-06,9.848927599234326e-06,1.8210036019782267e-05,0.3935427900938686,-0.0034451767525464083
source_balanced_cycle152_rank29_obj1_17_c2_x10_HighHighCOV_150723,152.0,17_c2_x10_HighHighCOV_150723,6,29,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,36.0,1.0,0.0,True,24.14387666053677,source_balanced_pre_event_candidate,845.448275862069,83.03448275862068,58.0,9333.2646484375,25.55080223083496,749,0,941,192,192,96,96,7426,8662,8921.19921875,8915.037109375,-6.162109375,0.0898796021938324,0.0892558693885803,-0.000623732805252,0.2915475947422533,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle152_rank29_obj1_17_c2_x10_HighHighCOV_150723.npz,,ok,12557.445742551237,130.74125044420362,1.9820973925080771,0.096,0.0005986350112126091,0.0637569041545617,96,0.00011754599754134328,0.000617585919040088,0.001183095345604355,1.3792550658338514e-06,2.708259783352549e-07,1.4229179574683628e-06,2.725851676272434e-06,0.7108860095865787,-0.01243259436788502,0.0015103406062313455,0.059831313339622216,96,0.000527087947484669,0.0015364598855200718,0.002721192941713454,3.47982475675702e-06,1.2144106310046774e-06,3.5400035762382456e-06,6.269628537707798e-06,0.5451009212103055,-0.010784901138406244,0.002505844789108837,0.05208793888624452,96,0.0003106733511201098,0.002596879301069304,0.00467579558305354,5.773466394106761e-06,7.15791400980733e-07,5.9832099096636766e-06,1.0773033023355357e-05,0.36412772119033354,-0.004343918514080336
source_balanced_cycle152_rank29_obj2_17_c2_x10_HighHighCOV_150723,152.0,17_c2_x10_HighHighCOV_150723,6,29,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,36.0,1.0,0.0,True,23.04046306287261,source_balanced_pre_event_candidate,1199.1827956989248,1103.139784946237,93.0,7140.58154296875,19.68328094482422,1103,1007,1295,1199,192,96,96,7426,8662,8326.26953125,8329.8154296875,3.5458984375,0.0654750317335128,0.0656869336962699,0.0002119019627571,0.2915475947422533,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle152_rank29_obj2_17_c2_x10_HighHighCOV_150723.npz,,ok,12557.445742551237,130.74125044420362,1.9820973925080771,0.096,0.0009690438420816076,0.029916332872855778,96,-0.0004719378046722227,0.0009064389572614568,0.002313288248204818,2.232677012156024e-06,-1.087344701964801e-06,2.0884353575303964e-06,5.329816123863901e-06,0.7630411174355901,-0.0038945476333133167,0.0026892315222796477,0.08005870617876776,96,0.000844714123860784,0.0027368315557595333,0.004879791092941161,6.195989427332308e-06,1.9462213413752465e-06,6.305659904469965e-06,1.1243038678136435e-05,0.5580484197124026,-0.005242660275614097,0.005149278559363546,0.09266829055649484,96,0.0017245816424457856,0.005190503057541663,0.008815149149117069,1.1863937800773611e-05,3.97343610419509e-06,1.1958919044575992e-05,2.0310103639565727e-05,0.39139735620131816,-0.001198322348711811
source_balanced_cycle154_rank30_obj1_17_c2_x10_HighHighCOV_150723,154.0,17_c2_x10_HighHighCOV_150723,8,30,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,38.0,1.0,0.0,True,24.14632430431297,source_balanced_pre_event_candidate,845.2631578947369,82.87719298245614,57.0,10089.1748046875,25.39972496032715,749,0,941,192,192,96,96,9901,11138,8895.4404296875,8887.27734375,-8.1630859375,0.0844794362783432,0.0840045809745788,-0.0004748553037643,0.2828427124746029,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle154_rank30_obj1_17_c2_x10_HighHighCOV_150723.npz,,ok,12443.325540527701,130.78841170296073,1.0769366651089383,0.096,0.000992860662842916,0.12722338603866123,96,0.00033075361522389194,0.0009677266656552283,0.0016757935437914059,2.2875509671900785e-06,7.620563294758471e-07,2.229642237669646e-06,3.861028324895399e-06,0.6770958158577992,0.002396644697423622,0.0022992063068884524,0.13517578568728106,96,0.0009134045318949878,0.0022984900197163976,0.003676064519247838,5.297371331070995e-06,2.104484041486052e-06,5.29572100542658e-06,8.469652652347019e-06,0.5199455137807071,-0.010185739964050311,0.0035923752659023957,0.1324472845774599,96,0.0012652225713023438,0.0035880863318681787,0.005656728597643919,8.27683261263912e-06,2.9150728042806003e-06,8.266950908624284e-06,1.3033102688971591e-05,0.3553369033353306,-0.004343918514080308
source_balanced_cycle154_rank30_obj2_17_c2_x10_HighHighCOV_150723,154.0,17_c2_x10_HighHighCOV_150723,8,30,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,38.0,1.0,0.0,True,23.129301219531644,source_balanced_pre_event_candidate,1203.2093023255811,1110.3720930232555,86.0,7735.7646484375,20.26103782653809,1107,1008,1299,1200,192,96,96,9901,11138,8322.8095703125,8313.04296875,-9.7666015625,0.0577160790562629,0.0571716427803039,-0.000544436275959,0.2828427124746029,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle154_rank30_obj2_17_c2_x10_HighHighCOV_150723.npz,,ok,12443.325540527701,130.78841170296073,1.0769366651089383,0.096,0.0012499762009722311,0.049957094225842935,96,-0.0002363432749686479,0.0012649158735003945,0.0025047840580399764,2.8799451670400204e-06,-5.445349055277648e-07,2.914366172544909e-06,5.771022469724106e-06,0.75038539794288,-0.00044937088076701937,0.0036225045202722453,0.1248207504226011,96,0.0011263142938168179,0.0038378438317803127,0.005837736146730342,8.346250414707253e-06,2.5950281329539485e-06,8.84239218842184e-06,1.3450144082066709e-05,0.555987242859996,0.0007489514679448472,0.0061058327686265325,0.11532039446759412,96,0.0018828683994063578,0.006093005433881262,0.010127744377666127,1.4067838698915531e-05,4.338128792232248e-06,1.4038284519662428e-05,2.3334323046142758e-05,0.39082472039145194,-0.008538046734571592
source_balanced_cycle2_rank31_obj1_2_c2_x14_200623,2.0,2_c2_x14_200623,1,31,1,source_fill,no_near_event_control,source_balanced_pre_event_sampling,58.0,,0.0,0.0,True,22.71135659408796,source_balanced_pre_event_candidate,1185.4794520547946,1029.5342465753424,73.0,8466.7255859375,21.60968589782715,1089,934,1281,1126,192,96,96,974,1948,8265.8193359375,8241.685546875,-24.1337890625,0.079418271780014,0.0778980925679206,-0.0015201792120933,0.2121320343559321,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle2_rank31_obj1_2_c2_x14_200623.npz,,ok,9780.544416951016,100.5303181130439,1.1043132091334023,0.096,0.0006237324268053109,0.07370612954473055,96,0.00019389318101733127,0.0006152941694128752,0.0010781640699559193,1.4370795113594364e-06,4.4672988906393124e-07,1.4176377663272645e-06,2.484090017178438e-06,0.7522390528260435,-0.0031455961653684694,0.0005941680599720094,0.09833916018131239,96,0.00014191091548027625,0.0006039981719086534,0.0010222875424864297,1.3689632101755098e-06,3.269627492665565e-07,1.3916117880775375e-06,2.355350497888734e-06,0.5350431271220292,-0.010635110844817275,0.0014138275177406838,0.19315357858249171,96,0.0007819844002220411,0.0014228113977294652,0.002018102596628922,3.2574586008745356e-06,1.8016920581115827e-06,3.278157460368688e-06,4.649708382633037e-06,0.3600053674855202,-0.011084481725584183
source_balanced_cycle2_rank31_obj2_2_c2_x14_200623,2.0,2_c2_x14_200623,1,31,2,source_fill,no_near_event_control,source_balanced_pre_event_sampling,58.0,,0.0,0.0,True,22.325846619816154,source_balanced_pre_event_candidate,1655.926605504587,127.70642201834862,109.0,6310.44970703125,18.527402877807617,1560,32,1752,224,192,96,96,974,1948,8066.298828125,8027.25,-39.048828125,0.0840929448604583,0.0823438689112663,-0.001749075949192,0.2121320343559321,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle2_rank31_obj2_2_c2_x14_200623.npz,,ok,9780.544416951016,100.5303181130439,1.1043132091334023,0.096,-8.562041213191507e-05,0.008954800155460796,96,-0.00028303836277163586,-7.763900842126632e-05,0.0001245178310514246,-1.9726942955193232e-07,-6.52120387825849e-07,-1.788802754025976e-07,2.868890827424823e-07,0.7374488216496905,0.0017974835230677444,-0.0012567257438761937,0.27699001696570535,96,-0.0016027514839254602,-0.0012726209159569725,-0.0008552979767995083,-2.8954961138907503e-06,-3.6927394189642605e-06,-2.9321185903648647e-06,-1.9706065385460673e-06,0.5159667091072498,-0.012582384661473933,-0.0024822219102386745,0.3107877276655159,96,-0.0029763775461418254,-0.0024859009414460002,-0.0019799957889180112,-5.719039281189906e-06,-6.857573866310766e-06,-5.727515769091584e-06,-4.561910297667098e-06,0.33038589724385864,-0.008238466147393653
source_balanced_cycle4_rank32_obj1_2_c2_x14_200623,4.0,2_c2_x14_200623,11,32,1,no_near_event_control,no_near_event_control,source_balanced_pre_event_sampling,56.0,,0.0,0.0,False,23.55776606077156,source_balanced_pre_event_candidate,1182.4,1028.6,60.0,9681.8095703125,24.146244049072266,1086,933,1278,1125,192,96,96,10723,11697,8498.0634765625,8548.8935546875,50.830078125,0.0962133631110191,0.0990104749798774,0.0027971118688583,0.2236067977499789,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle4_rank32_obj1_2_c2_x14_200623.npz,,ok,9749.886633912101,100.10616516135633,1.1005178903250372,0.096,-0.001065632104062905,0.2864030308649458,96,-0.0014078139493213962,-0.001076052487549566,-0.0007522062803255195,-2.455216367760933e-06,-3.2436033392364968e-06,-2.4792249313142e-06,-1.7330832698699968e-06,0.6741686638705812,0.007789095266626744,-0.000777270652385274,0.09321846859273109,96,-0.0012885314175784357,-0.0007869720523018839,-0.0003977269570423783,-1.7908315830956713e-06,-2.968776386100716e-06,-1.8131836085035404e-06,-9.163629090256396e-07,0.4329532404633513,0.028460155781905305,-0.00343565333699862,0.31727547304864945,96,-0.004684290181741938,-0.00342055904535611,-0.0025830749433702936,-7.91574528844482e-06,-1.0792604578733426e-05,-7.880968040500478e-06,-5.951404669525156e-06,0.2789376123427202,0.012732174955062903
