roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,n_frames_loaded,train_n,horizon_n,history_mask_area_px,history_mask_fraction,fallback_frame_fraction,fallback_frame_count,median_history_iou,centroid_jitter_q90_px,blur_ratio_q10,one_step_history_mse,one_step_adaptive_mse,one_step_hybrid_mse,one_step_hybrid_minus_adaptive_mse,one_step_hybrid_adaptive_abs_delta_median,one_step_hybrid_adaptive_rel_delta,persistence_rollout_history_mse,persistence_rollout_hybrid_mse,latent_linear_rollout_history_mse,latent_linear_rollout_hybrid_mse,latent_linear_gain_vs_persistence_history,latent_linear_gain_vs_persistence_hybrid,hybrid_vs_history_persistence_rollout_mse_delta,hybrid_vs_history_latent_rollout_mse_delta,late_one_step_hybrid_mse,early_one_step_hybrid_mse,late_minus_early_one_step_hybrid_mse
source_balanced_cycle46_rank46_obj2_6_c2_x10_270623_2,46.0,6_c2_x10_270623_2,1,46,2,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,14.0,,1.0,0.0,True,22.837911736226303,source_balanced_pre_event_candidate,1181.2923076923078,1026.7076923076922,65.0,8843.2275390625,21.660539627075195,1085,931,1277,1123,192,96,96,925,1850,8195.3046875,8184.2958984375,-11.0087890625,0.079783096909523,0.0789507254958152,-0.0008323714137077,0.2236067977498773,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle46_rank46_obj2_6_c2_x10_270623_2.npz,,96,58,38,69,0.007486979166666667,0.7395833333333334,71,0.6144578313253012,0.7447063514020082,0.32848648758931376,2.7587473520849242e-05,2.7418675969213005e-05,2.3505854591209816e-05,-3.912821378003191e-06,1.4452835334422146e-06,-0.1427064305510847,0.0007451983846620515,0.00028848026107656215,0.0006549180585610605,0.0002830236371576549,0.12114938512907979,0.018915068568449007,-0.0004567181235854894,-0.0003718944214034056,1.9426259587876073e-05,2.7672249488231515e-05,-8.245989900355442e-06
source_balanced_cycle48_rank47_obj1_6_c2_x10_270623_2,48.0,6_c2_x10_270623_2,3,47,1,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,12.0,,1.0,0.0,True,24.28920753000056,source_balanced_pre_event_candidate,568.0,168.57142857142858,42.0,11736.1220703125,28.12982177734375,472,73,664,265,192,96,96,2776,3701,8461.55078125,8459.6240234375,-1.9267578125,0.0897515788674354,0.0896722748875618,-7.930397987365723e-05,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle48_rank47_obj1_6_c2_x10_270623_2.npz,,96,58,38,44,0.004774305555555556,0.10416666666666667,10,0.9545454545454546,0.1666666666666643,0.6477718000314936,3.3101373044824717e-06,6.134291741455857e-09,8.686219534548976e-07,8.624876617134416e-07,0.0,140.6010176993549,9.981588305850344e-05,1.1141902392141074e-05,9.981588305850344e-05,1.1141902392141074e-05,0.0,0.0,-8.867398066636238e-05,-8.867398066636238e-05,1.719147616212818e-06,0.0,1.719147616212818e-06
source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,48.0,6_c2_x10_270623_2,3,47,2,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,12.0,,1.0,0.0,True,22.967050802569503,source_balanced_pre_event_candidate,1181.904761904762,1030.7301587301588,63.0,9197.29296875,22.143524169921875,1086,935,1278,1127,192,96,96,2776,3701,8205.1943359375,8194.6630859375,-10.53125,0.0802603513002395,0.0794710293412208,-0.0007893219590187,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2.npz,,96,58,38,66,0.007161458333333333,0.6875,66,0.6329113924050633,0.8801804924922264,0.45924059116286553,2.1860217919242378e-05,2.346929538844607e-05,2.003325702476722e-05,-3.4360383636788433e-06,8.050694011354596e-07,-0.14640568908474366,0.00035649194440605516,0.00017488925642315513,0.0002918995144387824,0.0001738024466803999,0.1811890310028998,0.006214273906715212,-0.00018160268798290003,-0.00011809706775838251,1.4946879312693414e-05,2.522785553922558e-05,-1.0280976226532165e-05
source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2,50.0,6_c2_x10_270623_2,5,48,1,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,10.0,,1.0,0.0,False,24.784156436692435,source_balanced_pre_event_candidate,568.5,172.1,40.0,12121.5986328125,28.8604736328125,472,76,664,268,192,96,96,4628,5552,8452.244140625,8454.025390625,1.78125,0.089024543762207,0.089217722415924,0.000193178653717,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2.npz,,96,58,38,44,0.004774305555555556,0.19791666666666666,19,0.9090909090909091,0.24748737341528762,0.40871860671053856,7.682829242768263e-06,0.0,1.5934825694809718e-06,1.5934825694809718e-06,0.0,,0.0011738263710575408,2.3284059988449954e-06,0.001517675974193375,2.5849284321619775e-06,-0.2929305488562574,-0.11017083508813753,-0.0011714979650586958,-0.001515091045761213,2.435086848115526e-06,7.339718168329163e-07,1.7011150312826097e-06
source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2,50.0,6_c2_x10_270623_2,5,48,2,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,10.0,,1.0,0.0,False,23.10349356577592,source_balanced_pre_event_candidate,1334.1476510067114,113.63758389261746,149.0,5362.38818359375,17.02016830444336,1238,18,1430,210,192,96,96,4628,5552,8697.4072265625,8698.421875,1.0146484375,0.0738398432731628,0.0738653838634491,2.5540590286254883e-05,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2.npz,,96,58,38,149,0.016167534722222224,0.2916666666666667,28,0.8170731707317073,0.8089061138902058,0.5668158754132302,5.8013808162712344e-05,6.201097610002954e-05,6.077751815247133e-05,-1.2334579475582148e-06,0.0,-0.01989096165118464,0.005644618994324461,0.0055595402771338245,0.004248008233353961,0.004145595919030136,0.24742338896119664,0.25432756803996676,-8.507871719063646e-05,-0.00010241231432382529,5.676003968652473e-05,6.488047488365084e-05,-8.120435197126109e-06
source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2,52.0,6_c2_x10_270623_2,7,49,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,,1.0,0.0,True,26.0333854173412,source_balanced_pre_event_candidate,568.1212121212121,176.72727272727272,33.0,14321.037109375,33.76914978027344,472,81,664,273,192,96,96,6479,7403,8447.666015625,8448.61328125,0.947265625,0.0872674882411956,0.0874243751168251,0.0001568868756294,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2.npz,,96,58,38,32,0.003472222222222222,0.75,72,0.9696969696969697,0.10713739108887388,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
source_balanced_cycle52_rank49_obj2_6_c2_x10_270623_2,52.0,6_c2_x10_270623_2,7,49,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,,1.0,0.0,True,23.30146635412513,source_balanced_pre_event_candidate,1333.7518248175184,117.05109489051095,137.0,5933.7333984375,18.16097450256348,1238,21,1430,213,192,96,96,6479,7403,8701.3955078125,8697.52734375,-3.8681640625,0.0732560157775878,0.0730533301830291,-0.0002026855945587,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle52_rank49_obj2_6_c2_x10_270623_2.npz,,96,58,38,137,0.014865451388888888,0.3958333333333333,38,0.8896551724137931,0.6007429843517323,0.5813525384688687,5.2287556775334804e-05,5.664348024654992e-05,5.371555298303835e-05,-2.927927263511572e-06,0.0,-0.05169045494322197,0.004298647015500644,0.004340529386576631,0.002826914391079246,0.002910535553801491,0.34237112726735297,0.32945148054923645,4.188237107598681e-05,8.362116272224484e-05,4.9376747857317716e-05,5.8146673111433916e-05,-8.7699252541162e-06
source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2,54.0,6_c2_x10_270623_2,9,50,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,,1.0,0.0,True,24.400178011721657,source_balanced_pre_event_candidate,1332.857142857143,123.91836734693878,98.0,8920.6171875,23.158897399902344,1237,28,1429,220,192,96,96,8330,9255,8716.84765625,8717.0927734375,0.2451171875,0.0738035142421722,0.0738226696848869,1.915544271469116e-05,0.2236067977499281,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2.npz,,96,58,38,100,0.010850694444444444,0.46875,45,0.8504672897196262,1.009179588964732,0.5639554228551198,3.26252674005616e-05,3.648366457156653e-05,3.278788561151313e-05,-3.6957789600534056e-06,0.0,-0.10129955429240799,0.0014895230597711283,0.0013927995943010904,0.0008439909244558533,0.0008336495360174957,0.4333817667881314,0.4014576544762546,-9.67234654700379e-05,-1.0341388438357625e-05,3.362888768472334e-05,3.1928989877170775e-05,1.6998978075525643e-06
source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2,54.0,6_c2_x10_270623_2,9,50,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,,1.0,0.0,True,23.11647860509432,source_balanced_pre_event_candidate,1180.5797101449275,1036.1739130434785,69.0,8996.3212890625,21.14890480041504,1085,940,1277,1132,192,96,96,8330,9255,8201.01953125,8198.9814453125,-2.0380859375,0.0815426409244537,0.0814281031489372,-0.0001145377755165,0.2236067977499281,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2.npz,,96,58,38,71,0.007703993055555556,0.28125,27,0.6666666666666666,2.6340747164644602,0.6105874621977515,1.778445903698247e-05,2.3918878964427962e-05,2.1463648069413635e-05,-2.4552308950143248e-06,0.0,-0.10264824278201884,0.0003110429399790357,0.00027739663732007444,0.00021995639149340043,0.00022877405323090363,0.29284235961688926,0.17528180787955114,-3.3646302658961284e-05,8.817661737503193e-06,1.847938003273407e-05,2.4511411170703414e-05,-6.032031137969345e-06
source_balanced_cycle56_rank51_obj1_7_c2_x10_290623,56.0,7_c2_x10_290623,1,51,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,,1.0,0.0,True,24.13946282545208,source_balanced_pre_event_candidate,1333.8461538461538,123.46153846153848,104.0,8290.7568359375,22.076351165771484,1238,27,1430,219,192,96,96,920,1840,8735.9619140625,8735.8203125,-0.1416015625,0.0739492699503898,0.0739663392305374,1.706928014755249e-05,0.1802775637731931,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle56_rank51_obj1_7_c2_x10_290623.npz,,96,58,38,106,0.011501736111111112,0.5,48,0.8421052631578947,1.1084626100152144,0.5548852864875253,3.4796669933042143e-05,3.987657879659985e-05,3.532884608716479e-05,-4.547732709435055e-06,3.46152539045944e-07,-0.11404520765514684,0.0014380435755240385,0.0013395745379225724,0.0007473782426541131,0.0007677244308966745,0.48028122695672804,0.42688935243030945,-9.846903760146611e-05,2.0346188242561375e-05,3.136823727482129e-05,3.9373723172111364e-05,-8.005485897290077e-06
source_balanced_cycle56_rank51_obj2_7_c2_x10_290623,56.0,7_c2_x10_290623,1,51,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,,1.0,0.0,True,25.17189719050952,source_balanced_pre_event_candidate,569.2222222222222,177.22222222222223,36.0,13156.5732421875,30.565053939819336,473,81,665,273,192,96,96,920,1840,8489.359375,8483.0849609375,-6.2744140625,0.0872433558106422,0.0868066102266311,-0.000436745584011,0.1802775637731931,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle56_rank51_obj2_7_c2_x10_290623.npz,,96,58,38,33,0.0035807291666666665,0.5416666666666666,52,0.8648648648648649,0.2790502641137558,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
source_balanced_cycle58_rank52_obj1_7_c2_x10_290623,58.0,7_c2_x10_290623,3,52,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,,1.0,0.0,True,25.289213861257853,source_balanced_pre_event_candidate,568.5555555555555,177.55555555555554,36.0,13234.3671875,30.95050048828125,473,82,665,274,192,96,96,2761,3681,8477.0654296875,8478.8955078125,1.830078125,0.0895366668701171,0.0897456407546997,0.0002089738845825,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle58_rank52_obj1_7_c2_x10_290623.npz,,96,58,38,32,0.003472222222222222,0.4479166666666667,43,0.8888888888888888,0.2559875679236715,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
source_balanced_cycle58_rank52_obj2_7_c2_x10_290623,58.0,7_c2_x10_290623,3,52,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,,1.0,0.0,True,23.05461387133453,source_balanced_pre_event_candidate,1326.9433962264152,116.85534591194968,159.0,5196.970703125,16.436952590942383,1231,21,1423,213,192,96,96,2761,3681,8718.2470703125,8715.947265625,-2.2998046875,0.0732193365693092,0.0731019973754882,-0.0001173391938209,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle58_rank52_obj2_7_c2_x10_290623.npz,,96,58,38,159,0.017252604166666668,0.20833333333333334,20,0.9156626506024096,0.4753110176040347,0.5874898153625183,0.00015728371214204076,0.00013625399433476212,0.00014470904992132044,8.455055586558315e-06,0.0,0.06205363466839078,0.008342376877307206,0.0059725620338736286,0.004160117138855728,0.0030932327702966325,0.5013271157561812,0.4820928183326959,-0.002369814843433578,-0.0010668843685590953,0.00021394119831287303,7.400387709590501e-05,0.00013993732121696804
source_balanced_cycle62_rank53_obj1_7_c2_x10_290623,62.0,7_c2_x10_290623,7,53,1,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,24.0,2.0,1.0,1.0,True,23.372022607686755,source_balanced_pre_event_candidate,567.5744680851063,163.6595744680851,47.0,10692.7197265625,25.64937210083008,472,68,664,260,192,96,96,6444,7363,8474.392578125,8471.96484375,-2.427734375,0.0908246338367462,0.0909845679998397,0.0001599341630935,0.2121320343560125,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle62_rank53_obj1_7_c2_x10_290623.npz,,96,58,38,48,0.005208333333333333,0.2708333333333333,26,0.9387755102040817,0.734492235790748,0.4506534586876805,4.07825805843169e-06,2.9794585812978875e-06,2.324373721486539e-06,-6.550848598113482e-07,0.0,-0.2198670805237324,0.0,0.0014477477659665255,1.749766224537633e-06,0.0014495182310763886,,-0.0012229099235950747,0.0014477477659665255,0.001447768464851851,1.3309277471938217e-06,3.3389568441684637e-06,-2.008029096974642e-06
source_balanced_cycle62_rank53_obj2_7_c2_x10_290623,62.0,7_c2_x10_290623,7,53,2,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,24.0,2.0,1.0,1.0,True,22.324878552443145,source_balanced_pre_event_candidate,1176.4266666666667,1025.493333333333,75.0,8388.0390625,20.178136825561523,1080,929,1272,1121,192,96,96,6444,7363,8176.634765625,8214.17578125,37.541015625,0.0758312866091728,0.0776256173849105,0.0017943307757377,0.2121320343560125,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle62_rank53_obj2_7_c2_x10_290623.npz,,96,58,38,75,0.008138020833333334,0.0625,6,0.5789473684210527,3.367320068607152,0.6728961757653606,3.0631613778380414e-05,3.390961194933726e-05,3.3718721940024965e-05,-1.9089000931228981e-07,0.0,-0.005629377581716048,0.0016491922042354765,0.0003512692216955689,0.0013642128044455385,0.0003294457859474435,0.17279938569807102,0.06212737809132303,-0.0012979229825399075,-0.001034767018498095,1.925249712788969e-05,4.849273876943972e-05,-2.9240241641550032e-05
source_balanced_cycle64_rank54_obj1_7_c2_x10_290623,64.0,7_c2_x10_290623,9,54,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,22.0,4.0,1.0,1.0,True,25.296864300349824,source_balanced_pre_event_candidate,565.3714285714286,161.6,35.0,13981.1220703125,33.0367431640625,469,66,661,258,192,96,96,8285,9205,8470.943359375,8474.431640625,3.48828125,0.0936238095164299,0.0938752740621566,0.0002514645457267,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle64_rank54_obj1_7_c2_x10_290623.npz,,96,58,38,32,0.003472222222222222,0.0,0,0.9142857142857143,0.24327694808466013,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
source_balanced_cycle64_rank54_obj2_7_c2_x10_290623,64.0,7_c2_x10_290623,9,54,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,22.0,4.0,1.0,1.0,True,22.72802435300064,source_balanced_pre_event_candidate,1328.9929078014184,102.4964539007092,141.0,5854.51953125,18.008760452270508,1233,6,1425,198,192,96,96,8285,9205,8697.8017578125,8696.640625,-1.1611328125,0.0733489468693733,0.0733357071876525,-1.3239681720733644e-05,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle64_rank54_obj2_7_c2_x10_290623.npz,,96,58,38,140,0.015190972222222222,0.34375,33,0.9115646258503401,0.856926092722441,0.5564368150149445,5.9522799976467465e-05,6.0270018337619594e-05,5.812640134173529e-05,-2.1436169958843228e-06,0.0,-0.03556688806491222,0.007624028850402702,0.004954294942358903,0.0040064393922124705,0.002683396127143054,0.47449839568736024,0.45836972599265546,-0.0026697339080437987,-0.0013230432650694164,6.22282341811781e-05,5.3937295463155375e-05,8.290938718022724e-06
source_balanced_cycle66_rank55_obj1_8_c2_x10_300623,66.0,8_c2_x10_300623,1,55,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,20.0,6.0,1.0,1.0,False,25.31857735618822,source_balanced_pre_event_candidate,550.7777777777778,183.66666666666663,36.0,13578.4033203125,31.90176773071289,455,88,647,280,192,96,96,914,1827,8476.3994140625,8469.75,-6.6494140625,0.0869570076465606,0.0864942297339439,-0.0004627779126167,0.1802775637732877,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle66_rank55_obj1_8_c2_x10_300623.npz,,96,58,38,33,0.0035807291666666665,0.6145833333333334,59,0.8648648648648649,0.2895405675567206,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
source_balanced_cycle66_rank55_obj2_8_c2_x10_300623,66.0,8_c2_x10_300623,1,55,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,20.0,6.0,1.0,1.0,False,22.762042747653105,source_balanced_pre_event_candidate,1310.8402366863904,124.2603550295858,169.0,4928.5390625,15.936147689819336,1215,28,1407,220,192,96,96,914,1827,8771.9921875,8763.0439453125,-8.9482421875,0.0731098353862762,0.0727058500051498,-0.0004039853811264,0.1802775637732877,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle66_rank55_obj2_8_c2_x10_300623.npz,,96,58,38,169,0.018337673611111112,0.11458333333333333,11,0.827027027027027,0.8324047996560644,0.6448101431137017,6.501638648143028e-05,6.811224185985152e-05,6.770946046253656e-05,-4.0278139731496e-07,0.0,-0.005913494935957728,0.007116113709270351,0.006032608101506913,0.005915029942887173,0.0047030075930294445,0.1687836669639629,0.2204022681575058,-0.001083505607763438,-0.0012120223498577288,7.079706677084739e-05,6.455616040298504e-05,6.24090636786235e-06
source_balanced_cycle68_rank56_obj1_8_c2_x10_300623,68.0,8_c2_x10_300623,3,56,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,18.0,8.0,1.0,1.0,True,23.16876155864527,source_balanced_pre_event_candidate,549.1636363636363,179.56363636363636,55.0,9795.5771484375,24.391326904296875,453,84,645,276,192,96,96,2742,3655,8460.4150390625,8455.3310546875,-5.083984375,0.0899391174316406,0.0895228683948516,-0.0004162490367889,0.25,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle68_rank56_obj1_8_c2_x10_300623.npz,,96,58,38,56,0.006076388888888889,0.0,0,0.85,0.9021560378544178,0.7948458383252036,4.3213217234826544e-05,6.022947555465361e-06,6.022947555465361e-06,0.0,0.0,0.0,0.0027261405534112783,1.994105938067309e-06,0.0024441178223983547,2.118889664108785e-06,0.10345128047782515,-0.0625762772475451,-0.002724146447473211,-0.002441998932734246,4.153220547078922e-06,7.93245598956215e-06,-3.7792354424832287e-06
source_balanced_cycle68_rank56_obj2_8_c2_x10_300623,68.0,8_c2_x10_300623,3,56,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,18.0,8.0,1.0,1.0,True,24.35916966597197,source_balanced_pre_event_candidate,1170.060606060606,604.6060606060606,33.0,12434.7802734375,30.415143966674805,1074,509,1266,701,192,96,96,2742,3655,7961.28662109375,7956.08837890625,-5.1982421875,0.0749700516462326,0.0745703503489494,-0.0003997012972831,0.25,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle68_rank56_obj2_8_c2_x10_300623.npz,,96,58,38,32,0.003472222222222222,0.07291666666666667,7,0.8571428571428571,0.3340185001612043,0.8445634589313848,1.6845216290158132e-05,7.765764645084624e-08,5.17884902561649e-07,4.402272561108028e-07,0.0,5.668820473325143,0.0008552159511358834,1.280444009520816e-07,0.001249006158983047,1.280444009520816e-07,-0.4604570428371198,0.0,-0.0008550879067349313,-0.0012488781145820948,1.1817585295298024e-07,9.260984000343321e-07,-8.079225470813519e-07
source_balanced_cycle70_rank57_obj1_8_c2_x10_300623,70.0,8_c2_x10_300623,5,57,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,16.0,10.0,1.0,1.0,True,23.94243621744613,source_balanced_pre_event_candidate,558.4347826086956,185.2173913043478,46.0,11111.662109375,26.94074821472168,462,89,654,281,192,96,96,4570,5483,8472.38671875,8469.0625,-3.32421875,0.0879349112510681,0.0876763015985488,-0.0002586096525192,0.1802775637731931,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle70_rank57_obj1_8_c2_x10_300623.npz,,96,58,38,45,0.0048828125,0.010416666666666666,1,0.9361702127659575,0.35321773963558817,0.9467619108298669,1.5555657655608102e-05,2.16886312370155e-06,2.16886312370155e-06,0.0,0.0,0.0,0.0003915542438024731,6.320004551672066e-06,0.000615996227301611,6.320004551672066e-06,-0.5732078940571049,0.0,-0.00038523423925080106,-0.0006096762227499389,4.2077468993958265e-06,8.659884214143653e-08,4.12114805725439e-06
source_balanced_cycle70_rank57_obj2_8_c2_x10_300623,70.0,8_c2_x10_300623,5,57,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,16.0,10.0,1.0,1.0,True,24.48501377212224,source_balanced_pre_event_candidate,1172.0,609.5757575757576,33.0,12562.2861328125,30.125808715820312,1076,514,1268,706,192,96,96,4570,5483,7956.3515625,7955.35400390625,-0.99755859375,0.0736097618937492,0.0736171603202819,7.398426532745361e-06,0.1802775637731931,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle70_rank57_obj2_8_c2_x10_300623.npz,,96,58,38,32,0.003472222222222222,0.07291666666666667,7,0.9696969696969697,0.10713739108887388,0.756713152931826,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
source_balanced_cycle72_rank58_obj1_8_c2_x10_300623,72.0,8_c2_x10_300623,7,58,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,14.0,12.0,1.0,1.0,True,25.992935327018248,source_balanced_pre_event_candidate,556.1212121212121,192.72727272727272,33.0,14739.283203125,34.92921447753906,460,97,652,289,192,96,96,6398,7311,8454.08984375,8458.830078125,4.740234375,0.0851601883769035,0.0854842811822891,0.0003240928053855,0.2121320343560125,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle72_rank58_obj1_8_c2_x10_300623.npz,,96,58,38,32,0.003472222222222222,0.78125,75,0.9696969696969697,0.10713739108887388,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
source_balanced_cycle72_rank58_obj2_8_c2_x10_300623,72.0,8_c2_x10_300623,7,58,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,14.0,12.0,1.0,1.0,True,22.75336144594749,source_balanced_pre_event_candidate,1318.6842105263158,131.78947368421052,152.0,5472.39111328125,16.9943904876709,1223,36,1415,228,192,96,96,6398,7311,8766.9375,8776.58203125,9.64453125,0.0728592053055763,0.0733479931950569,0.0004887878894805,0.2121320343560125,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle72_rank58_obj2_8_c2_x10_300623.npz,,96,58,38,152,0.016493055555555556,0.2604166666666667,25,0.9119496855345912,0.4308582718429738,0.5369341281312313,6.771376671931717e-05,7.07237451716967e-05,7.010487419875929e-05,-6.188709729374148e-07,0.0,-0.008750540167732577,0.005348329897696862,0.006323429087367972,0.002243192862515822,0.0033695580940817735,0.5805806849196414,0.46713119613960924,0.0009750991896711097,0.0011263652315659516,6.255730974137205e-05,7.781302513396327e-05,-1.525571539259121e-05
