feature,transform,target,n,n_positive,oriented_auc,average_precision,direction,median_positive,median_negative,median_positive_minus_negative,mwu_p,within_source_perm_p,source_eta2_after_transform,raw_source_eta2,pre_clock_n,pre_clock_rho,pre_clock_p,pre_clock_perm_p_abs,post_clock_n,post_clock_rho,post_clock_p,post_clock_perm_p_abs,abs_pre_minus_abs_post_rho
object_x_full_approx,within_source_rank,post_vs_control,52,40,0.51875,0.7860239929702052,higher_in_positive,0.04999999999999999,0.04999999999999999,0.0,0.8531422423796386,,0.002225849532571599,0.2701791145026204,76,-0.026883640417789793,0.8176849435261535,,40,0.05551946090484372,0.7336577203340469,,-0.028635820487053928
object_mean_abs_z,within_source_rank,post_vs_control,52,40,0.5166666666666666,0.7822346975366823,higher_in_positive,0.04999999999999999,0.04999999999999999,0.0,0.8702838926872626,,0.0022205773501110275,0.24062877316727443,76,0.002684808243971671,0.9816361192857188,,40,0.060319775819460894,0.7115795675356916,,-0.05763496757548922
mask_area_fraction_median,within_source_rank,post_vs_control,52,40,0.5135416666666667,0.7826722419945538,higher_in_positive,0.04999999999999999,0.04999999999999999,0.0,0.8960414737876949,,0.00222057735011103,0.29077556614059247,76,-0.06374097566450951,0.5843593067638722,,40,0.06898295782531559,0.6723270863773332,,-0.005241982160806083
mask_area_fraction_slope,within_source_rank,post_vs_control,52,40,0.5125,0.779796684003349,lower_in_positive,0.11249999999999999,0.14999999999999997,-0.03749999999999998,0.9046940158624813,,0.002220577350111029,0.3709568317727134,76,0.071120355302485,0.5415232848594255,,40,0.1470057429562333,0.3653619715465888,,-0.0758853876537483
object_y_full_approx,within_source_rank,post_vs_control,52,40,0.509375,0.7757544761819625,lower_in_positive,0.04999999999999999,0.09999999999999998,-0.04999999999999999,0.9305283184405782,,0.0022226832231870323,0.1767898202994347,76,-0.01124090866415531,0.9232228425199996,,40,0.03858430141377533,0.8131391068895207,,-0.02734339274962002
spatial_std_mean,within_source_rank,post_vs_control,52,40,0.5052083333333333,0.7775586041317882,lower_in_positive,0.04999999999999999,0.09999999999999998,-0.04999999999999999,0.9652684466089277,,0.00222057735011103,0.27212879085565306,76,-0.05666980695531902,0.6267975792921054,,40,0.00644958821070456,0.9684936137712269,,0.050220218744614464
front_gradient_peak_radius_median_px,within_source_rank,post_vs_control,52,40,0.5041666666666667,0.7986971544261144,higher_in_positive,0.0625,0.04999999999999999,0.012500000000000011,0.9739756180791207,,0.002407318247472316,0.25372647451269464,76,-0.03780072905744817,0.7457915568434096,,40,-0.031770711508510775,0.8456959593782072,,0.006030017548937394
object_area_ds_px,within_source_rank,post_vs_control,52,40,0.503125,0.7709901153042465,higher_in_positive,0.0625,0.04999999999999999,0.012500000000000011,0.9826334592097101,,0.0022451728783116293,0.10986075143354154,76,-0.009682235208662208,0.9338429653149743,,40,-0.03378779655404826,0.8360289398261198,,-0.02410556134538605
mask_base_area_fraction,within_source_rank,post_vs_control,52,40,0.5031249999999999,0.79030899216236,higher_in_positive,0.04999999999999999,0.04999999999999999,0.0,0.982627499692895,,0.002223737658255997,0.21608411441791764,76,-0.027728690622818308,0.8120575347982496,,40,-0.09413693543143306,0.5634123446201739,,-0.06640824480861475
roi_norm_mean_last,within_source_rank,post_vs_control,52,40,0.49895833333333334,0.7633815912336132,higher_in_positive,0.04999999999999999,0.04999999999999999,0.0,1.0,,0.00222057735011103,0.19923670283826445,76,-0.10198515160331571,0.3806823823587571,,40,-0.03437185837122263,0.8332341507954,,0.06761329323209309
roi_norm_mean_abs_step_mean,within_source_rank,post_vs_control,52,40,0.49583333333333335,0.7657282001274377,higher_in_positive,0.11249999999999999,0.04999999999999999,0.0625,0.9739270422502765,,0.0022205773501110288,0.7875712256091358,76,0.022751853330475975,0.8453271530295222,,40,-0.08852971066164987,0.5869750162319535,,-0.06577785733117389
bright_fraction_075_delta,within_source_rank,post_vs_control,52,40,0.4916666666666667,0.7767161466464331,lower_in_positive,0.0625,0.09999999999999998,-0.03749999999999998,0.9392957367280407,,0.0022937182702305954,0.27582890038621466,76,-0.03756585057583753,0.7473181191484091,,40,-0.13121654735100347,0.4196267264926659,,-0.09365069677516594
roi_norm_mean_first,within_source_rank,post_vs_control,52,40,0.4916666666666667,0.760438179634328,higher_in_positive,0.04999999999999999,0.04999999999999999,0.0,0.9392046777061185,,0.0022205773501110283,0.1770683094060683,76,-0.08026204565202287,0.4906816798912822,,40,-0.046426107531341916,0.7760524918458999,,0.033835938120680954
front_radius_q60_slope_px_per_norm_time,within_source_rank,post_vs_control,20,40,0.4866666666666667,0.7678469678469678,higher_in_positive,0.16666666666666663,0.0,0.16666666666666663,0.9647351322352423,,0.09316167017342415,0.2812613722951844,44,0.019866886143623117,0.8981483706568306,,15,-0.28293573690258833,0.30686848764637226,,-0.2630688507589652
velocity_mse_p95,within_source_rank,post_vs_control,52,40,0.484375,0.7517576855310862,higher_in_positive,0.04999999999999999,0.04999999999999999,0.0,0.8788315389940163,,0.002220577350111029,0.67054335146267,76,0.009414949338584106,0.9356653459995249,,40,-0.07247668759571207,0.6567296991920946,,-0.06306173825712796
persistence_mse_mean,within_source_rank,post_vs_control,52,40,0.4822916666666667,0.7515457005855989,higher_in_positive,0.04999999999999999,0.04999999999999999,0.0,0.8617029084842042,,0.00222057735011103,0.7541982340374828,76,0.0059457100763727075,0.9593455324741627,,40,-0.18713290499588375,0.24757813061835748,,-0.18118719491951105
frame_diff_mse_mean,within_source_rank,post_vs_control,52,40,0.4822916666666667,0.7515457005855989,higher_in_positive,0.04999999999999999,0.04999999999999999,0.0,0.8617029084842042,,0.00222057735011103,0.7541983734421749,76,0.0059457100763727075,0.9593455324741627,,40,-0.18713290499588375,0.24757813061835748,,-0.18118719491951105
persistence_mse_p95,within_source_rank,post_vs_control,52,40,0.4822916666666667,0.7514455087996086,higher_in_positive,0.04999999999999999,0.04999999999999999,0.0,0.8616852802940353,,0.002220577350111028,0.681991026318554,76,0.017783793195103308,0.8788098614514416,,40,-0.08993180607426055,0.5810422101403244,,-0.07214801287915723
velocity_minus_persistence_mse,within_source_rank,post_vs_control,52,40,0.4822916666666667,0.7508515264727532,higher_in_positive,0.04999999999999999,0.04999999999999999,0.0,0.8616852802940353,,0.0022205773501110296,0.7970380411936366,76,0.008244962944169414,0.9436461885764612,,40,-0.1048255756456307,0.5197508710082969,,-0.09658061270146129
frame_diff_abs_mean,within_source_rank,post_vs_control,52,40,0.4822916666666667,0.7508515264727532,higher_in_positive,0.04999999999999999,0.04999999999999999,0.0,0.8616852802940353,,0.0022205773501110296,0.6168376064037338,76,0.008478960223052352,0.9420495513755383,,40,-0.10378206312789139,0.5239384165276013,,-0.09530310290483904
temporal_energy_mean,within_source_rank,post_vs_control,52,40,0.48020833333333335,0.750937160574885,higher_in_positive,0.04999999999999999,0.04999999999999999,0.0,0.8446138337938638,,0.00222057735011103,0.7281690036904103,76,0.021265197295962723,0.8553207451956387,,40,-0.11458584098577805,0.4814026540459543,,-0.09332064368981532
velocity_mse_mean,within_source_rank,post_vs_control,52,40,0.48020833333333335,0.7504055928332221,higher_in_positive,0.04999999999999999,0.04999999999999999,0.0,0.8446039568869292,,0.00222057735011103,0.783022062622364,76,-0.0006744627450155279,0.9953863531351389,,40,-0.15529363559447734,0.3386477736094179,,-0.1546191728494618
persistence_mse_late_mean,within_source_rank,post_vs_control,52,40,0.478125,0.7498972446084984,higher_in_positive,0.04999999999999999,0.04999999999999999,0.0,0.8276063167862462,,0.0022205773501110296,0.6646846224893732,76,0.021210141768982883,0.855691286200931,,40,-0.12359714470568609,0.4473563184766831,,-0.1023870029367032
masked_minus_background_mean_slope,within_source_rank,post_vs_control,52,40,0.47291666666666665,0.7531675374164502,higher_in_positive,0.04999999999999999,0.04999999999999999,0.0,0.7854292068843225,,0.0022205773501110288,0.5781004525786195,76,-0.03558184144603419,0.7602511466804461,,40,-0.07986860770697445,0.6242049955992817,,-0.044286766260940254
front_radius_q70_positive_step_fraction,within_source_rank,post_vs_control,52,40,0.47187499999999993,0.8026969061642975,higher_in_positive,0.0,-0.09999999999999998,0.09999999999999998,0.7766671795204008,,0.002795274123215684,0.36398625429553283,76,-0.00584269508399114,0.9600493271789888,,40,-0.22177761747068625,0.1690184620816293,,-0.21593492238669512
