roi_id,cycleNo,source_stem,local_cycle_index,object_candidate_rank,event_relative_bin,cycles_to_next_event,cycles_since_prev_event,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,validation_score,npz_path,n_frames,flow_method,train_fraction,mask_fraction,context_fraction,heldout_flow_pairs,particle_flow_mag_mean,particle_flow_mag_median,particle_flow_mag_q90,particle_flow_mag_slope,context_flow_mag_mean,context_flow_mag_median,context_flow_mag_q90,context_flow_mag_slope,boundary_flow_mag_mean,boundary_flow_mag_median,boundary_flow_mag_q90,boundary_flow_mag_slope,radial_flow_mean,radial_flow_median,radial_flow_q90,radial_flow_slope,abs_radial_flow_mean,abs_radial_flow_median,abs_radial_flow_q90,abs_radial_flow_slope,tangential_flow_mean,tangential_flow_median,tangential_flow_q90,tangential_flow_slope,divergence_mean,divergence_median,divergence_q90,divergence_slope,curl_mean,curl_median,curl_q90,curl_slope,gradient_aligned_flow_mean,gradient_aligned_flow_median,gradient_aligned_flow_q90,gradient_aligned_flow_slope,intensity_delta_abs_mean,intensity_delta_abs_median,intensity_delta_abs_q90,intensity_delta_abs_slope,particle_context_flow_ratio,boundary_particle_flow_ratio,radial_transport_bias,flow_acceleration_mean,apparent_transport_instability_score
source_balanced_cycle8_rank33_obj1_2_c2_x14_200623,8.0,2_c2_x14_200623,3,1,no_near_event_control,52.0,,0.0,0.0,0.0,23.35019795305106,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle8_rank33_obj1_2_c2_x14_200623.npz,96,farneback,0.6,0.3056640625,0.595703125,37,4.787990784630106e-07,4.405899574067007e-07,7.829111950741208e-07,-1.3199136480592627e-08,1.6821491256981236e-08,1.3795474984590328e-08,3.0427979069713726e-08,-8.35382362305365e-10,3.497409557157911e-08,3.2434613217446895e-08,5.6534753412051936e-08,-1.2031388106434362e-09,-1.1164112267220289e-07,-1.2461215469116322e-07,4.46514372746318e-08,6.796258392640966e-09,3.0098120144539094e-07,2.84224620171748e-07,4.996357426332627e-07,-9.408731864280906e-09,3.0987652562548927e-07,3.006000430098189e-07,4.953209577662652e-07,-7.193988277238888e-09,-1.4373244321468419e-09,-1.8294397108320481e-09,1.0274077810734636e-09,9.218412408280066e-11,6.756895905253542e-08,6.300910371237478e-08,1.1210895962676658e-07,-1.7607126167461933e-09,6.21889630242795e-08,7.54351603404757e-08,1.2982877422018647e-07,-2.5488504166457067e-09,0.004841503070516361,0.004846306052058935,0.00521406652405858,6.06420880025489e-06,26.866386856119576,0.0728932112241966,-0.3696956040238538,2.1728557600100532e-07,1.0012238487743547e-06
source_balanced_cycle8_rank33_obj2_2_c2_x14_200623,8.0,2_c2_x14_200623,3,2,no_near_event_control,52.0,,0.0,0.0,0.0,23.49871855771456,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle8_rank33_obj2_2_c2_x14_200623.npz,96,farneback,0.6,0.1423611111111111,0.8168402777777778,37,5.777881693572109e-07,5.788043608845328e-07,8.700172543285589e-07,7.146759247832125e-10,3.3797043674187965e-08,3.186412200761879e-08,5.325873004835557e-08,-4.142024086343458e-10,7.78381255426706e-08,7.042962835157596e-08,1.2191149778573163e-07,-1.382269603346035e-09,-9.561292477030005e-08,-7.033147381636358e-08,2.3217927861446666e-07,5.431734951513505e-09,3.9437980447062505e-07,3.641979664890779e-07,6.807398773012227e-07,3.1879338428632193e-10,3.40457033324514e-07,3.501097272883669e-07,4.892665951290047e-07,8.912235451591123e-10,-4.252405325764328e-09,-4.028242184261899e-09,-4.087679694730895e-10,1.8370699754230134e-10,8.485127286680713e-08,8.33424138590999e-08,1.3043173225923964e-07,2.9553655555666903e-10,6.602235956741829e-08,7.19833508355805e-08,1.1540432893752949e-07,-1.6344075840366725e-09,0.006512099776316334,0.006478427443653345,0.006980603653937578,1.4533988924784479e-05,16.60451890014459,0.13448465200855067,-0.24182551483203957,2.68078425433613e-07,1.138504033333755e-06
source_balanced_cycle10_rank34_obj1_2_c2_x14_200623,10.0,2_c2_x14_200623,5,1,no_near_event_control,50.0,,0.0,0.0,0.0,23.272724973652963,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle10_rank34_obj1_2_c2_x14_200623.npz,96,farneback,0.6,0.2839626736111111,0.6298828125,37,6.057586086792464e-07,5.460141778712568e-07,1.1164971510879692e-06,-2.1100650239040264e-08,2.0767104444505212e-08,1.51899275380174e-08,4.1936681327570115e-08,-7.807379487656831e-10,6.867400308479048e-08,6.065041446845498e-08,1.2191987224241525e-07,-2.1625064661890553e-09,-1.399318375988195e-07,-1.6829358236122403e-07,1.21804831063308e-07,1.2935344277404387e-08,3.9560715162302267e-07,2.9404149009029907e-07,7.86037733238251e-07,-1.5651832314494757e-08,3.7275038743745633e-07,3.372818722656468e-07,6.258680406428509e-07,-1.0812734816325669e-08,5.731990372213478e-10,3.6811145798232303e-10,4.104696760265369e-09,1.0146331342742009e-11,8.392287489569397e-08,7.002535085121053e-08,1.5783217293119374e-07,-2.750915573939614e-09,4.2453933365768414e-08,4.785333018730853e-08,1.6335425812030732e-07,-4.777561590216706e-09,0.004929533064667438,0.0048217447474598885,0.0056346278637647625,-2.4644092507854545e-06,27.829085408379218,0.113181753175741,-0.35282227520653864,3.060830032887275e-07,1.4266841810026647e-06
source_balanced_cycle10_rank34_obj2_2_c2_x14_200623,10.0,2_c2_x14_200623,5,2,no_near_event_control,50.0,,0.0,0.0,0.0,22.77690240693432,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle10_rank34_obj2_2_c2_x14_200623.npz,96,farneback,0.6,0.17610677083333334,0.7568359375,37,1.0160382390568958e-06,8.569696774429758e-07,1.7890262370201525e-06,-3.914229935697182e-08,1.8844939647805355e-09,1.7241413852175924e-09,3.2455656828744847e-09,-5.201192119113316e-11,6.843573179620504e-08,5.746728248823274e-08,1.276253101423208e-07,-2.4653008986751785e-09,1.848566251849237e-07,2.0877879491490312e-07,4.921909417953495e-07,-9.09701419048035e-09,6.184932884223194e-07,4.991837283819418e-07,1.1051004661149496e-06,-2.4005675784974707e-08,6.806368529565198e-07,6.109756585237241e-07,1.2574751929885644e-06,-2.7004332187960126e-08,-1.801464180531323e-09,-1.1322071058472716e-09,4.9981076166716274e-09,2.1832819865269047e-10,1.3963489785461158e-07,1.2090326606539747e-07,2.591146710528846e-07,-5.129113334678146e-09,3.287959919944299e-08,4.2240586139996594e-08,1.301057409364148e-07,-4.483401284177419e-09,0.005131441835515402,0.0049635274335742,0.005707760155200958,3.818483716746849e-06,352.2414161591773,0.0672892416116682,0.29839972222411504,4.0794641936119865e-07,2.2019690804698847e-06
source_balanced_cycle14_rank35_obj1_2_c2_x14_200623,14.0,2_c2_x14_200623,9,1,no_near_event_control,46.0,,0.0,0.0,0.0,22.82416535348394,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle14_rank35_obj1_2_c2_x14_200623.npz,96,farneback,0.6,0.2706163194444444,0.6458333333333334,37,5.539811962916172e-07,4.5511063717640354e-07,9.055393888957042e-07,6.324690516005095e-09,1.6481032649728888e-09,1.517735825906641e-09,2.4342139859356847e-09,4.763725094809064e-12,4.105763133681366e-08,3.50575994900737e-08,7.079865724790579e-08,2.282649298492659e-10,-9.002515880779897e-09,-3.921958453934728e-08,3.7819556079581284e-07,-1.127133404314638e-08,3.21355045540038e-07,2.4355243133762576e-07,5.9005974854945e-07,1.3655257835784486e-09,3.827367157426478e-07,3.0852922803099545e-07,7.065228931391527e-07,6.695972118389909e-09,-3.2649267362037374e-10,-6.986436429379239e-10,4.327389024894046e-09,9.093386123971214e-11,8.255282257185148e-08,6.681528219587562e-08,1.4304054900549089e-07,1.1459879649732629e-09,-3.3297488715227146e-10,2.3772972479463306e-09,6.866367669999817e-08,-2.5423314024568003e-09,0.0049663328288777455,0.004917828366160393,0.005324442312121392,4.42405502435977e-06,209.1992421969575,0.073980220611366,-0.027927330455455028,3.4994402398069724e-07,1.2598103306609919e-06
source_balanced_cycle14_rank35_obj2_2_c2_x14_200623,14.0,2_c2_x14_200623,9,2,no_near_event_control,46.0,,0.0,0.0,0.0,22.97899038904026,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle14_rank35_obj2_2_c2_x14_200623.npz,96,farneback,0.6,0.14051649305555555,0.8162977430555556,37,6.183720300496871e-07,5.160464411346766e-07,1.1037810281777638e-06,5.285740604706556e-09,4.873087377465456e-08,4.2879126027628445e-08,8.172833076969255e-08,7.489636149035832e-10,7.930771546989797e-08,6.953657560870852e-08,1.3301914236762968e-07,9.580130604835043e-10,7.56838730135198e-08,6.919289271867905e-08,6.254072587335964e-07,1.493849316902287e-08,4.412949755380793e-07,3.4299502863552597e-07,8.278064793320896e-07,5.005894955820061e-09,3.41159785481268e-07,3.437475971022501e-07,6.613989427467908e-07,1.2379825500197658e-09,1.459667205986607e-09,9.292777658487239e-10,1.0492946600493269e-08,4.920590459952869e-10,9.268852942825192e-08,7.508879917850209e-08,1.7211297631547495e-07,8.81215905261787e-10,-8.650320015846091e-09,-3.4699585427233615e-08,1.1449041181776915e-07,-6.422315490439027e-09,0.006546708755195141,0.006536106113344431,0.0071423986926674845,5.030595300469272e-06,12.434368896306053,0.12804536146641263,0.17111628483105798,3.320085160870197e-07,1.4462818265295798e-06
source_balanced_cycle26_rank36_obj1_4_c2_x10_240623,26.0,4_c2_x10_240623,1,1,no_near_event_control,34.0,,0.0,0.0,0.0,25.079870246666943,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle26_rank36_obj1_4_c2_x10_240623.npz,96,farneback,0.6,0.24153645833333334,0.6720920138888888,37,6.408221451379546e-07,5.684636903424689e-07,1.139567825703125e-06,5.537350741257164e-09,3.393291591257329e-08,3.509458323947001e-08,5.0558677600065486e-08,2.3731670293093975e-10,1.30487137443584e-07,1.1089653639828612e-07,2.455920764532493e-07,1.2150078382944615e-09,7.677188002655572e-08,1.0178770653219133e-07,3.515217615851092e-07,4.018528635926115e-10,3.3644105501495794e-07,3.1377339597164713e-07,5.624946971428391e-07,3.32950531820716e-09,4.631300665086124e-07,4.0198727990146444e-07,8.379113369307818e-07,3.544545971181298e-09,-3.212293247279497e-09,-3.4120457570452345e-09,1.8084606923096646e-09,-1.7737379282733543e-11,7.612095420061426e-08,6.832745214069291e-08,1.2678853522629652e-07,5.016707605677567e-10,2.540215201248538e-08,2.678046584492222e-08,5.450251308047882e-08,3.2763140340975575e-10,0.008440699617101534,0.008028741925954819,0.009758886136114597,3.7931644164764125e-05,18.344364574138098,0.20330731563576201,0.22751197249295171,4.2820555950445146e-07,1.569581104911355e-06
source_balanced_cycle26_rank36_obj2_4_c2_x10_240623,26.0,4_c2_x10_240623,1,2,no_near_event_control,34.0,,0.0,0.0,0.0,22.78637000861585,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle26_rank36_obj2_4_c2_x10_240623.npz,96,farneback,0.6,0.2761501736111111,0.6223958333333334,37,8.227749553860711e-07,7.998499995665043e-07,1.3152078508937847e-06,-1.0382487043329069e-09,3.4393633406758405e-09,3.1812812384401923e-09,5.392270274739985e-09,9.249845765790708e-12,8.166020666873759e-08,7.010052627265395e-08,1.2487597302879295e-07,1.371544572241567e-12,8.834753022064173e-08,1.2324887754483734e-07,4.426532286144812e-07,-5.1466266061119554e-09,4.966394530475621e-07,4.820162803311709e-07,7.685852316803229e-07,-2.9201499640352706e-10,5.527822700001446e-07,5.113999678050732e-07,8.841338517186104e-07,-1.3358782606182768e-09,-1.874915045572404e-09,-2.5115718393919906e-09,3.4424302075564125e-09,-2.9016613652667466e-11,1.240133329361015e-07,1.0889012003190146e-07,1.9591319073697376e-07,4.498860383327582e-10,3.422104830139236e-08,4.1482294932393415e-08,1.383547299838028e-07,-5.405996993505889e-10,0.00508399006935793,0.004940154030919075,0.005824041552841663,2.808446080488796e-05,185.33625032386138,0.09912926599045081,0.17753321140355383,3.5669476932614293e-07,1.6753441219209077e-06
source_balanced_cycle28_rank37_obj1_4_c2_x10_240623,28.0,4_c2_x10_240623,3,1,far_pre_event_17_32,32.0,,0.0,0.0,0.0,26.15704479226437,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle28_rank37_obj1_4_c2_x10_240623.npz,96,farneback,0.6,0.11653645833333333,0.8228081597222222,37,3.840870438515259e-09,3.72145159133197e-09,5.031114280740212e-09,-3.92955163693068e-11,1.3579292693302828e-07,1.2405341465182573e-07,2.28089913889562e-07,-1.973877913340001e-09,3.018872593349206e-09,2.746040950185602e-09,3.842407725329622e-09,-2.327096352401065e-11,1.6044092444995268e-10,5.701340400662827e-10,1.3510565422193206e-09,-4.9490143641239105e-12,2.5341016152720527e-09,2.4944374773273185e-09,3.319155158054474e-09,-1.9046298263008745e-11,2.3993230723262343e-09,2.334827923051187e-09,2.977025491160052e-09,-3.161125361650747e-11,-5.776747273922113e-12,-7.007758956456556e-12,9.739707790279438e-11,2.6433698128376987e-14,5.325947813403306e-10,5.262362767766149e-10,6.375226457855376e-10,-2.740819425376737e-12,-2.9072684129662187e-11,-3.3521057457575054e-11,1.4843562212707435e-10,1.0949903887882928e-12,0.005914902264201963,0.005896923132240772,0.0061145110987126826,5.404461146941366e-06,0.028077990029379885,0.6236218530721765,0.045397937556926206,8.32605885471417e-10,5.961117231107009e-09
source_balanced_cycle28_rank37_obj2_4_c2_x10_240623,28.0,4_c2_x10_240623,3,2,far_pre_event_17_32,32.0,,0.0,0.0,0.0,23.070442608784315,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle28_rank37_obj2_4_c2_x10_240623.npz,96,farneback,0.6,0.2349175347222222,0.6589626736111112,37,7.526148011351865e-07,6.86190617216198e-07,1.1189312317583243e-06,-1.2867916152150892e-08,2.9709619839354904e-09,2.453023784099173e-09,5.080345744090664e-09,-6.365619232403444e-11,7.815647055668411e-08,6.94033488457535e-08,1.2751842888292227e-07,-1.5913564676006152e-09,6.387563686807631e-08,-1.6731831285476145e-09,3.7747962639984527e-07,-3.987468394344723e-09,4.4693942750689743e-07,4.0147727007939824e-07,6.725649219871141e-07,-6.553348731099521e-09,5.087071989873322e-07,4.635290498748599e-07,7.798746992915432e-07,-9.927216525680844e-09,-5.390891271672093e-09,-5.280346382363632e-09,-6.305879374224342e-10,5.100429353272363e-11,1.0368475130725394e-07,9.994548832992223e-08,1.558610335905541e-07,-1.767911814519596e-09,3.093507932699463e-08,2.9240313281775343e-08,1.0330726212259832e-07,-1.1637458452772565e-09,0.004710347504933944,0.004704153165221214,0.005101956706494093,8.36485343282686e-06,189.5295911116466,0.10370877859478783,0.14259882686279662,3.896212940427783e-07,1.509182411832886e-06
source_balanced_cycle30_rank38_obj1_4_c2_x10_240623,30.0,4_c2_x10_240623,5,1,far_pre_event_17_32,30.0,,0.0,0.0,0.0,24.560125008264656,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle30_rank38_obj1_4_c2_x10_240623.npz,96,farneback,0.6,0.15364583333333334,0.7582465277777778,37,3.6717651981939832e-09,3.4699407791549675e-09,4.939416697880006e-09,-1.6668990985995607e-11,1.372610586873339e-07,1.175152846144556e-07,2.4125657489548756e-07,-2.73193841607224e-10,2.9833731941332e-09,2.7741353658683465e-09,3.9318433842083774e-09,-1.457974002841475e-11,-9.0333742413144e-13,5.992947135419333e-11,1.4841449592194999e-09,-4.999855294127133e-12,2.4629544922873153e-09,2.369658979744917e-09,3.092411563570943e-09,-1.065748320758172e-11,2.2325839878838995e-09,2.1660957024215647e-09,3.0996217556744663e-09,-1.256620355463394e-11,3.491618065903623e-13,-9.978434094629063e-13,1.3022336264878475e-10,1.6762681865982544e-13,5.252354684815186e-10,4.906417494510151e-10,6.361603022142503e-10,-1.3466469259971595e-12,-2.5079851390108487e-11,-5.305997828608522e-12,1.500600976811483e-10,1.032483253545732e-12,0.005773758100396073,0.0057767946273088455,0.005914891231805086,-1.783807302267442e-06,0.02655675598794148,0.6385965620203935,-0.0002608574343507404,8.090591159988966e-10,5.878699163993001e-09
source_balanced_cycle30_rank38_obj2_4_c2_x10_240623,30.0,4_c2_x10_240623,5,2,far_pre_event_17_32,30.0,,0.0,0.0,0.0,22.76781268703481,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle30_rank38_obj2_4_c2_x10_240623.npz,96,farneback,0.6,0.2620442708333333,0.6350911458333334,37,5.377052581928405e-07,5.212315272729029e-07,8.091797553788637e-07,-6.859961768225871e-09,2.278477589784239e-09,2.189050274381543e-09,3.447265628508944e-09,-2.0729008626029208e-11,5.038668831118869e-08,4.8624755777382234e-08,7.951554863439014e-08,-7.349318730111579e-10,-1.2443906645226284e-08,8.039188155027729e-09,1.5537459843732062e-07,-2.9687570973313337e-09,3.289122630370448e-07,3.345989998330594e-07,5.057274003453891e-07,-3.862294973808911e-09,3.5673720463332116e-07,3.214173708611936e-07,5.48377379592663e-07,-5.044530303388548e-09,-1.935852628899653e-09,-1.6772039312940024e-09,1.079109912538456e-09,-1.697617553185164e-12,7.867242453892538e-08,7.34063121399231e-08,1.1651030007442387e-07,-6.618819320137243e-10,3.605307275545467e-08,3.632209200077341e-08,8.829777726759858e-08,-5.45383633202358e-10,0.004691357535586969,0.004628496244549751,0.005100180115550757,1.6074498802699058e-05,164.01065539332467,0.09353294319089746,-0.03771883630718206,2.0345335608832707e-07,1.013711873296754e-06
source_balanced_cycle32_rank39_obj1_4_c2_x10_240623,32.0,4_c2_x10_240623,7,1,far_pre_event_17_32,28.0,,0.0,0.0,0.0,25.40345945614252,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle32_rank39_obj1_4_c2_x10_240623.npz,96,farneback,0.6,0.1411675347222222,0.7813585069444444,37,4.591600619238764e-09,4.339396841857024e-09,6.875012203977347e-09,1.1652960931163181e-11,1.7273468277356163e-07,1.399085505227049e-07,3.268655120791664e-07,5.861668606902849e-10,3.396377437550538e-09,3.2003639738320544e-09,4.67955922900387e-09,8.997682268395205e-12,1.6342417124374433e-10,1.355088601803417e-10,1.7251377491838188e-09,-8.348123567209946e-12,2.9054776019957927e-09,2.763591743986148e-09,4.405666605547219e-09,9.425056211893267e-12,2.9494538305040143e-09,2.4971436871364244e-09,4.45185877415251e-09,5.0618413951489175e-12,1.0411178330019927e-11,-2.9061922139639318e-12,1.2886239020293287e-10,-1.326817995272068e-12,6.048499276509264e-10,5.995171026285107e-10,7.563847326252925e-10,-4.16262791055881e-13,-4.844415954979826e-11,2.941062541075845e-12,1.4630530675852067e-10,1.7998045176641526e-12,0.00588777957081392,0.005892754998058081,0.006065498571842909,-6.197849063369603e-07,0.026428808260600796,0.6074070143466215,0.041844861985696875,1.4103182510716294e-09,8.41419282061621e-09
source_balanced_cycle32_rank39_obj2_4_c2_x10_240623,32.0,4_c2_x10_240623,7,2,far_pre_event_17_32,28.0,,0.0,0.0,0.0,24.872823678992287,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle32_rank39_obj2_4_c2_x10_240623.npz,96,farneback,0.6,0.24424913194444445,0.6850043402777778,37,4.6245957674740125e-07,4.062147809236194e-07,8.845555498737668e-07,-9.903811247736805e-10,2.6197899249357736e-08,2.7201505048424224e-08,3.715892660238751e-08,-4.747245014245611e-10,1.0565073236688403e-07,9.546079127176199e-08,1.813859483945634e-07,-2.377464016710449e-10,6.018961088888616e-08,2.549364349266393e-08,3.0241618795338504e-07,1.3666990452920837e-09,2.5019336766910963e-07,2.5345997696839404e-07,4.1857256334656586e-07,-2.8917268207974453e-11,3.3058000507377467e-07,2.6760741418615665e-07,6.829961257903227e-07,-1.3915342558785077e-09,-3.3731142028373352e-09,-2.8414453012715057e-09,1.7760892201401635e-10,-1.508760350418289e-11,5.959189394196848e-08,5.4705658669718105e-08,1.0603079374504885e-07,-1.6375231943300016e-10,3.0787194241435835e-08,2.190108538968616e-08,6.584651970342747e-08,5.039955814788498e-10,0.007563154792060723,0.007537115830928087,0.007987369224429131,4.505839630707129e-06,17.003503561339283,0.22796105133558756,0.23961465004988639,3.157357622759112e-07,1.2004684800081211e-06
source_balanced_cycle34_rank40_obj1_4_c2_x10_240623,34.0,4_c2_x10_240623,9,1,far_pre_event_17_32,26.0,,0.0,0.0,0.0,26.154192036243128,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle34_rank40_obj1_4_c2_x10_240623.npz,96,farneback,0.6,0.2451171875,0.6844618055555556,37,5.107869415840813e-07,4.35185938840732e-07,8.849884807204943e-07,-1.4217669322033485e-09,2.8067575507016906e-08,2.5514259149872487e-08,4.314208510436401e-08,-4.742187564607142e-10,1.098839216854845e-07,9.70390701127144e-08,1.6686176422808783e-07,-6.769869802516946e-10,2.873382301304899e-08,1.9707449222376334e-08,3.087915964498609e-07,-1.065631028172781e-09,2.830115374003618e-07,2.277906376891334e-07,4.497523963927846e-07,-5.304106576000197e-10,3.642058791217505e-07,2.9195572281390503e-07,6.612976638685421e-07,-1.0154989178798147e-09,-4.672908440450352e-09,-5.186656881761564e-09,-2.7019280701701133e-10,-2.8627761934634378e-11,6.641228098389449e-08,6.001808827704735e-08,1.0386384445837392e-07,-2.9725574301699215e-10,3.099832397975273e-08,3.137898119121019e-08,5.767205664142238e-08,6.90443255174326e-10,0.007455864216427546,0.0074127488769590855,0.007786546088755131,1.8117922429312708e-06,17.57239579409633,0.2147063802475541,0.10117132309503278,2.874578461684349e-07,1.1727160867778364e-06
source_balanced_cycle34_rank40_obj2_4_c2_x10_240623,34.0,4_c2_x10_240623,9,2,far_pre_event_17_32,26.0,,0.0,0.0,0.0,22.87704839259452,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle34_rank40_obj2_4_c2_x10_240623.npz,96,farneback,0.6,0.18467881944444445,0.7429470486111112,37,1.1449325153061846e-06,1.0789186717374832e-06,1.7157909724119236e-06,-1.765082752483593e-08,3.424237680191964e-09,3.1686928636531775e-09,4.721161239729099e-09,-4.9831350994357945e-11,1.3473194970503287e-07,1.3143946375748783e-07,2.0991817848425853e-07,-2.3678451699239912e-09,-3.515843496148972e-07,-3.355054581347316e-07,-7.202574100349709e-10,5.392239707006403e-09,8.02504169723447e-07,7.685436653549488e-07,1.2699420192268604e-06,-1.2504815401852014e-08,6.515120707328258e-07,6.361958330889664e-07,9.485054718295535e-07,-1.0444338217327006e-08,-6.767114871467309e-09,-6.292027343590689e-09,-3.773244827698364e-09,6.46605756662432e-11,1.5780449072391658e-07,1.4521752689233836e-07,2.319034138054121e-07,-2.1536704692951965e-09,1.5912938654459773e-08,1.0268800032520176e-08,1.2164181271145935e-07,-1.2288958072001129e-09,0.004667583941104445,0.004610253963619471,0.005242272838950157,1.913428073859342e-05,258.78639396618195,0.1175740699434063,-0.4375638146792777,3.475812660901233e-07,2.0671439509486257e-06
source_balanced_cycle36_rank41_obj1_5_c2_x10_260623,36.0,5_c2_x10_260623,1,1,far_pre_event_17_32,24.0,,0.0,0.0,0.0,23.412970574757583,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle36_rank41_obj1_5_c2_x10_260623.npz,96,farneback,0.6,0.3034939236111111,0.5842013888888888,37,7.017896550494058e-07,4.757183660331066e-07,1.406486876476265e-06,-2.4824976837385184e-08,4.172586000440849e-09,3.0862796762676226e-09,8.318103006388354e-09,-1.6813142809396026e-10,1.0409525613858257e-07,7.21465767128393e-08,2.131846969177786e-07,-4.348122508166321e-09,3.170739590814252e-08,1.778014252831073e-08,5.583058397057286e-07,-1.5337713596038345e-09,5.434473703500321e-07,3.809021675749781e-07,1.1318188838741904e-06,-1.9715001256355443e-08,3.3356792030110355e-07,2.3731182033141573e-07,6.457349175775194e-07,-1.079028469315369e-08,-2.6775756446885513e-09,-2.6756221682688874e-09,-1.0338730982439872e-09,5.077624659703399e-11,1.1026631725414788e-07,7.56185656314301e-08,2.264880436086969e-07,-4.009118232906251e-09,3.043043347336102e-08,3.1799896049733434e-08,4.864648772695545e-08,1.8247670378570078e-11,0.008031506519261244,0.007228064350783825,0.010690404660999775,-7.75196817392221e-05,135.6748162311064,0.14811722880477618,0.058237761140727776,4.144796079685875e-07,1.8219992825441738e-06
source_balanced_cycle36_rank41_obj2_5_c2_x10_260623,36.0,5_c2_x10_260623,1,2,far_pre_event_17_32,24.0,,0.0,0.0,0.0,23.48586016770073,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle36_rank41_obj2_5_c2_x10_260623.npz,96,farneback,0.6,0.1870659722222222,0.755859375,37,9.550136664185285e-07,6.839997581664647e-07,1.8921563196272464e-06,-2.279872487374012e-08,4.543732134087085e-08,3.730186648454037e-08,8.63828745423234e-08,-1.5383250835643781e-09,2.4730802352537095e-07,2.386957476119278e-07,5.276048113955765e-07,-9.770010651613917e-09,1.2970738206665791e-07,9.621934363094851e-08,7.161096892882733e-07,2.004235490771294e-09,5.248737096264833e-07,3.738133344919739e-07,1.070332220697831e-06,-1.2575619207300794e-08,6.828430188762702e-07,5.236639095234309e-07,1.3149483524265312e-06,-1.630710497273252e-08,-1.5907044516054195e-09,-1.1124090537606435e-09,5.45483436198424e-09,-4.863082437206315e-12,1.1951252845023732e-07,1.0836330233132685e-07,2.0446864255063693e-07,-2.369252514529948e-09,3.759375803300966e-08,3.231574297046791e-08,9.728301364475556e-08,1.3025533486355563e-09,0.00835698056412307,0.007550062611699104,0.01129642818123102,-8.36110197806058e-05,20.56564932779602,0.25868670314290587,0.24665120102464574,6.329222657086575e-07,2.5305314292622873e-06
source_balanced_cycle38_rank42_obj1_5_c2_x10_260623,38.0,5_c2_x10_260623,3,1,far_pre_event_17_32,22.0,,0.0,0.0,0.0,22.46916953650301,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle38_rank42_obj1_5_c2_x10_260623.npz,96,farneback,0.6,0.2904730902777778,0.6029730902777778,37,9.386798371384135e-07,9.384316967953055e-07,1.4009928463565303e-06,-2.311918164881206e-08,4.95566459040091e-09,4.205797488054941e-09,8.752952496138276e-09,-1.79580880801732e-10,1.5911602769303524e-07,1.485349088170551e-07,2.77194948239412e-07,-4.996208919424578e-09,-7.221453353310631e-08,-3.230019760392311e-09,4.7265007799417507e-07,3.3026009199211334e-09,7.261667874623865e-07,7.402356167588845e-07,1.101729556146438e-06,-1.855945337175232e-08,4.519133898073133e-07,4.271457954154769e-07,6.846486322282102e-07,-1.0214149494860768e-08,-3.340448901536388e-09,-2.0515822374278514e-09,3.3258412912573467e-09,1.3810206113563062e-10,1.460843342509615e-07,1.4970878225994966e-07,2.172162282931822e-07,-3.649615588088398e-09,3.598811281562502e-08,3.006663717997071e-08,7.469316045671803e-08,-5.505831430624816e-10,0.008919857178084753,0.008313916623592377,0.01139176394790411,-7.4725442434824e-05,157.61126619711564,0.1693300434939498,-0.09930944974139332,4.257185734799249e-07,1.8300361891144946e-06
