roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,persistence_mse_mean,persistence_mse_p95,persistence_mse_late_mean,velocity_mse_mean,velocity_mse_p95,velocity_minus_persistence_mse,temporal_energy_mean,temporal_energy_p95,temporal_energy_late_minus_early,roi_norm_mean_late_minus_early,roi_norm_mean_positive_step_fraction,raw_roi_mean_delta_last_minus_first,stage_drift_xy_recomputed,n_loaded_frames,frame_height,frame_width,mask_base_area_fraction,mask_area_fraction_median,mask_area_fraction_iqr,mask_area_fraction_slope,mask_centroid_path_px,mask_centroid_max_step_px,mask_centroid_drift_px,masked_minus_background_mean_median,masked_minus_background_mean_slope,front_radius_q60_median_px,front_radius_q60_delta_px,front_radius_q60_slope_px_per_norm_time,front_radius_q70_median_px,front_radius_q70_delta_px,front_radius_q70_slope_px_per_norm_time,front_radius_q80_median_px,front_radius_q80_delta_px,front_radius_q80_slope_px_per_norm_time,front_radius_q70_positive_step_fraction,front_gradient_peak_radius_median_px,front_gradient_peak_radius_slope_px_per_norm_time,apparent_diffusion_q70_px2_per_norm_time,apparent_diffusion_q70_um2_per_norm_time,pixel_size_um_assumed,clean_pre_1_8_vs_post_control,clean_pre_1_16_vs_post_control,clean_pre_1_32_vs_post_control,near_pre_vs_far_pre,post_event_vs_control
source_balanced_cycle14_rank35_obj2_2_c2_x14_200623,14.0,2_c2_x14_200623,9,35,2,source_fill,no_near_event_control,source_balanced_pre_event_sampling,46.0,,0.0,0.0,False,22.97899038904026,source_balanced_pre_event_candidate,1181.3333333333333,1026.3636363636365,66.0,8832.5927734375,21.92408561706543,1085,930,1277,1122,192,96,96,8773,9747,8383.9580078125,8425.62890625,41.6708984375,0.0887420400977134,0.0908785760402679,0.0021365359425544,0.2236067977499789,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle14_rank35_obj2_2_c2_x14_200623.npz,,8.625524787930772e-05,0.0003321592812426,8.08847471489571e-05,0.0002411858586128,0.0009349229687359,0.0001549332519061,0.0092536322772502,0.0099084109999239,-0.0007255179807543,-0.0115217864513397,0.5157894736842106,41.6708984375,0.2236067994159794,96,96,96,0.2966579861111111,0.27587890625,0.0059950086805555,-0.001957180027563,9.285040331660554,0.3508658048894353,0.2591396228028243,0.1543188225477934,-0.0244826732332981,6.0,0.0,,6.0,0.0,,5.0,0.0,,0.0,6.0,-0.7925257731958765,,,0.192,0.0,0.0,0.0,,0.0
source_balanced_cycle26_rank36_obj1_4_c2_x10_240623,26.0,4_c2_x10_240623,1,36,1,no_near_event_control,no_near_event_control,source_balanced_pre_event_sampling,34.0,,0.0,0.0,True,25.079870246666943,source_balanced_pre_event_candidate,569.7142857142857,189.25714285714287,35.0,13485.7822265625,32.374229431152344,474,93,666,285,192,96,96,936,1872,8492.6904296875,8490.19921875,-2.4912109375,0.0912883654236793,0.0912694185972213,-1.894682645797729e-05,0.2500000000000909,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle26_rank36_obj1_4_c2_x10_240623.npz,,0.000140857489896,0.0005271829431876,0.0001242193975485,0.0004087357083335,0.0015250577125698,0.0002676628064364,0.0117214350029826,0.014898945018649,-0.0011432766914367,0.0022768101965387,0.5052631578947369,-2.4912109375,0.2500244143604941,96,96,96,0.2862413194444444,0.2679036458333333,0.0037706163194444,0.0038821295774269,8.383288876008585,0.213860436977172,0.19814410605617,0.150661651045084,0.0024933878658819,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,5.0,0.2918814432989692,,,0.192,0.0,0.0,0.0,,0.0
source_balanced_cycle26_rank36_obj2_4_c2_x10_240623,26.0,4_c2_x10_240623,1,36,2,no_near_event_control,no_near_event_control,source_balanced_pre_event_sampling,34.0,,0.0,0.0,True,22.78637000861585,source_balanced_pre_event_candidate,1332.4963503649635,128.2919708029197,137.0,5932.49560546875,18.39220428466797,1236,32,1428,224,192,96,96,936,1872,8760.6279296875,8756.60546875,-4.0224609375,0.0740994065999984,0.0739099606871604,-0.0001894459128379,0.2500000000000909,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle26_rank36_obj2_4_c2_x10_240623.npz,,4.795349377673119e-05,0.0001793582028767,4.230959166307002e-05,0.0001380955072818,0.000519355063443,9.0085479314439e-05,0.0068377079442143,0.0087120589800178,-0.0006487504579126,0.0016413452103734,0.4947368421052631,-4.0224609375,0.2500244143604941,96,96,96,0.2520616319444444,0.2352973090277778,0.0033908420138888,0.0031534131586483,6.998747207596574,0.1819736308025211,0.0052016799276794,0.1446349937468767,0.0058480771306479,8.0,0.0,0.0,6.0,0.0,0.0728092783505155,5.0,0.0,,0.0421052631578947,4.0,0.2139175257731959,0.8009020618556699,0.0295244536082474,0.192,0.0,0.0,0.0,,0.0
source_balanced_cycle28_rank37_obj1_4_c2_x10_240623,28.0,4_c2_x10_240623,3,37,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,32.0,,1.0,0.0,True,26.15704479226437,source_balanced_pre_event_candidate,825.1111111111111,25.22222222222222,36.0,14946.62890625,35.38248825073242,729,0,921,192,192,96,96,2809,3745,8868.5400390625,8867.8828125,-0.6572265625,0.0830001309514045,0.0830766856670379,7.655471563339233e-05,0.2500000000000909,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle28_rank37_obj1_4_c2_x10_240623.npz,,6.20882710791193e-05,0.0002436140690406,6.199320341693237e-05,0.0001801962353056,0.0007109456841135,0.0001183888598461,0.0078759510070085,0.0082547336816787,-6.009498611092568e-05,0.0011000411274532,0.5157894736842106,-0.6572265625,0.2500244143604941,96,96,96,0.2521701388888889,0.2392035590277778,0.0041232638888888,0.0008642102707975,11.041251683191422,0.2550162758445447,0.1279665773767681,0.1341091375797987,0.0024758562536852,39.0,0.0,,39.0,0.0,0.0038659793814433,38.0,0.0,,0.0210526315789473,9.0,-25.402061855670112,0.2976804123711343,0.0109736907216495,0.192,,,1.0,0.0,
source_balanced_cycle28_rank37_obj2_4_c2_x10_240623,28.0,4_c2_x10_240623,3,37,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,32.0,,1.0,0.0,True,23.070442608784315,source_balanced_pre_event_candidate,1332.9375,128.90625,128.0,6481.3994140625,19.310503005981445,1237,33,1429,225,192,96,96,2809,3745,8759.029296875,8760.47265625,1.443359375,0.0734901875257492,0.0735941231250763,0.000103935599327,0.2500000000000909,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle28_rank37_obj2_4_c2_x10_240623.npz,,3.9967602788237855e-05,0.0001566330793139,3.993388600065373e-05,0.0001140679014497,0.0004487898535444,7.424130308208987e-05,0.0063196327537298,0.0066229171585291,-5.175033584237099e-05,0.0010369434021413,0.5263157894736842,1.443359375,0.2500244143604941,96,96,96,0.2513020833333333,0.2365451388888889,0.0033908420138888,0.0006203493028708,6.090853925641309,0.1764618829314818,0.0856064660382279,0.1443070769309997,0.0051969700305693,8.0,0.0,,6.0,0.0,,5.0,0.0,,0.0,2.0,0.0309278350515464,,,0.192,,,1.0,0.0,
source_balanced_cycle30_rank38_obj1_4_c2_x10_240623,30.0,4_c2_x10_240623,5,38,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,30.0,,1.0,0.0,True,24.560125008264656,source_balanced_pre_event_candidate,826.6666666666666,25.6,45.0,12095.6220703125,29.271419525146484,731,0,923,192,192,96,96,4682,5618,8865.73046875,8851.17578125,-14.5546875,0.0830640792846679,0.0822491347789764,-0.0008149445056915,0.2236067977500298,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle30_rank38_obj1_4_c2_x10_240623.npz,,6.188654515426606e-05,0.000243474022136,6.172744906507432e-05,0.0001804176281439,0.0007123747491277,0.0001185153523692,0.0078645879402756,0.0081726911477744,2.218130975961685e-05,0.000335659366101,0.4947368421052631,-14.5546875,0.2236067994159794,96,96,96,0.2526041666666667,0.2350260416666666,0.0094129774305555,0.0109902433240263,10.573592689736458,0.2546847668395154,0.4100204028916798,0.1344359181821346,-0.0003278176420243,39.0,0.0,,38.0,0.0,-1.102448453608248,38.0,0.0,,0.0421052631578947,9.0,2.7699742268041248,-84.8885309278351,-3.129330804123716,0.192,,,1.0,0.0,
source_balanced_cycle30_rank38_obj2_4_c2_x10_240623,30.0,4_c2_x10_240623,5,38,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,30.0,,1.0,0.0,True,22.76781268703481,source_balanced_pre_event_candidate,1329.1870967741936,128.25806451612902,155.0,5364.740234375,17.243749618530273,1233,32,1425,224,192,96,96,4682,5618,8753.4814453125,8741.287109375,-12.1943359375,0.0735574662685394,0.0729866847395896,-0.0005707815289497,0.2236067977500298,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle30_rank38_obj2_4_c2_x10_240623.npz,,3.998428292106837e-05,0.0001562832287163,3.991214543930255e-05,0.0001145409696619,0.000449993017537,7.45509605621919e-05,0.0063217771239578,0.0065235373564064,2.1694693714380264e-05,0.0004179825385411,0.5052631578947369,-12.1943359375,0.2236067994159794,96,96,96,0.2510850694444444,0.2361653645833333,0.0055067274305555,0.0100341657046463,7.070051962622677,0.1719425566815731,0.405814333492476,0.1443847864866256,0.0003060438194955,11.0,0.0,,10.0,1.0,0.3795103092783506,8.0,2.0,0.9967783505154644,0.0526315789473684,2.0,-0.0753865979381443,7.210695876288663,0.2658150927835054,0.192,,,1.0,0.0,
source_balanced_cycle32_rank39_obj1_4_c2_x10_240623,32.0,4_c2_x10_240623,7,39,1,far_pre_event_17_32,far_pre_event_17_32,source_balanced_pre_event_sampling,28.0,,1.0,0.0,False,25.40345945614252,source_balanced_pre_event_candidate,825.7142857142857,25.428571428571427,42.0,13060.6962890625,31.208984375,730,0,922,192,192,96,96,6555,7491,8850.87890625,8856.5498046875,5.6708984375,0.0824742019176483,0.0827721357345581,0.0002979338169097,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle32_rank39_obj1_4_c2_x10_240623.npz,,6.321005639620125e-05,0.000247455202043,6.347659655148163e-05,0.0001845098595367,0.0007244792795972,0.0001212968636536,0.0079482337459921,0.0083061337471008,3.515556454658508e-05,0.00031413231045,0.5263157894736842,5.6708984375,0.2692491741557371,96,96,96,0.2533637152777778,0.2371419270833333,0.0054253472222222,-0.0061134434511025,10.852018918450836,0.2872760967771037,0.3238446000879335,0.1352266427129507,0.0028986245700993,39.0,0.0,,38.0,1.0,1.4768041237113405,38.0,0.0,,0.0210526315789473,9.0,-39.50064432989693,113.71391752577324,4.191949855670109,0.192,,,1.0,0.0,
source_balanced_cycle32_rank39_obj2_4_c2_x10_240623,32.0,4_c2_x10_240623,7,39,2,far_pre_event_17_32,far_pre_event_17_32,source_balanced_pre_event_sampling,28.0,,1.0,0.0,False,24.872823678992287,source_balanced_pre_event_candidate,570.0,189.26315789473685,38.0,12529.9716796875,30.002422332763672,474,93,666,285,192,96,96,6555,7491,8467.3642578125,8468.48046875,1.1162109375,0.0864194110035896,0.0865670517086982,0.0001476407051086,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle32_rank39_obj2_4_c2_x10_240623.npz,,0.0001108649885281,0.000434925915033,0.0001109094009734,0.0003214987227693,0.001260581734823,0.0002106760512106,0.0105270193889737,0.0110160341486334,-1.5638768672943115e-05,0.0008538273784021,0.5157894736842106,1.1162109375,0.2692491741557371,96,96,96,0.2892795138888889,0.2707790798611111,0.0035807291666666,-0.0055518920478951,8.507114453054758,0.2400643795497934,0.2174894980137408,0.1451889127492904,0.0037739115968807,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,5.0,-0.0161082474226804,,,0.192,,,1.0,0.0,
source_balanced_cycle34_rank40_obj1_4_c2_x10_240623,34.0,4_c2_x10_240623,9,40,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,26.0,,1.0,0.0,True,26.154192036243128,source_balanced_pre_event_candidate,569.2903225806451,188.0,31.0,15218.8740234375,36.04883193969727,473,92,665,284,192,96,96,8428,9364,8474.0791015625,8472.84375,-1.2353515625,0.0879212915897369,0.0879615321755409,4.02405858039856e-05,0.2828427124746029,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle34_rank40_obj1_4_c2_x10_240623.npz,,0.0001095127227017,0.000428680657933,0.0001093780592782,0.000317914324114,0.0012464341707527,0.0002083277504425,0.0104625765234231,0.0109210547059774,-2.707354724407196e-05,0.0004387494797507,0.5157894736842106,-1.2353515625,0.2828168207439179,96,96,96,0.2890625,0.2717013888888888,0.0038791232638888,-0.0050536130575243,7.972901614215901,0.2084031119980527,0.2540743752502554,0.1442280132323503,0.003489852141224,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,5.0,0.0135309278350514,,,0.192,,,1.0,0.0,
source_balanced_cycle34_rank40_obj2_4_c2_x10_240623,34.0,4_c2_x10_240623,9,40,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,26.0,,1.0,0.0,True,22.87704839259452,source_balanced_pre_event_candidate,1333.8529411764705,127.23529411764706,136.0,5988.5029296875,18.40530776977539,1238,31,1430,223,192,96,96,8428,9364,8744.5751953125,8740.3154296875,-4.259765625,0.0729047805070877,0.0726885497570037,-0.0002162307500839,0.2828427124746029,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle34_rank40_obj2_4_c2_x10_240623.npz,,3.946579818148166e-05,0.0001542430742119,3.958025263273157e-05,0.0001127293289755,0.0004458220384549,7.323631143663079e-05,0.0062805577181279,0.006572940479964,-4.40375879406929e-06,-0.0001313290558755,0.5157894736842106,-4.259765625,0.2828168207439179,96,96,96,0.2488064236111111,0.2342122395833333,0.0036892361111111,-0.0060039577069014,6.427640346862325,0.1568338837330665,0.3463603289418735,0.1460276842117309,0.0046595106232604,6.0,2.0,0.802835051546392,6.0,0.0,0.1114690721649485,5.0,0.0,,0.0210526315789473,3.0,-0.4813144329896909,1.226159793814434,0.0452011546391753,0.192,,,1.0,0.0,
source_balanced_cycle36_rank41_obj1_5_c2_x10_260623,36.0,5_c2_x10_260623,1,41,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,24.0,,1.0,0.0,True,23.412970574757583,source_balanced_pre_event_candidate,1178.5454545454545,1038.1818181818182,55.0,10327.6552734375,24.71964454650879,1083,942,1275,1134,192,96,96,927,1854,8213.90234375,8233.9462890625,20.0439453125,0.0800622701644897,0.0812070220708847,0.0011447519063949,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle36_rank41_obj1_5_c2_x10_260623.npz,,9.823620348470286e-05,0.0003526660439092,0.0001042838848661,0.0002837089996319,0.0010000885115005,0.0001852439600042,0.0097331618890166,0.0139276526868343,0.0009349314495921,0.0035018743947148,0.5052631578947369,20.0439453125,0.2692718432362628,96,96,96,0.296875,0.2750108506944444,0.0101996527777777,-0.0054424762179624,12.796084462380282,0.6061286964351564,0.1781609610059013,0.1580889355391264,0.013551470261912,6.0,0.0,,6.0,-1.0,-1.3917525773195882,5.0,0.0,,0.0,6.0,-0.0618556701030927,-15.309278350515472,-0.5643612371134027,0.192,,,1.0,0.0,
source_balanced_cycle36_rank41_obj2_5_c2_x10_260623,36.0,5_c2_x10_260623,1,41,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,24.0,,1.0,0.0,True,23.48586016770073,source_balanced_pre_event_candidate,564.9166666666666,170.08333333333334,48.0,10704.7685546875,25.607177734375,469,74,661,266,192,96,96,927,1854,8486.265625,8484.666015625,-1.599609375,0.0905416309833526,0.0904764235019683,-6.520748138427734e-05,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle36_rank41_obj2_5_c2_x10_260623.npz,,0.0001188605092465,0.0004486547550186,0.000124235113617,0.0003467429778538,0.0013034042145591,0.0002276661689393,0.0108024468645453,0.0140927106142044,0.0006827702745795,0.0020416607148945,0.5263157894736842,-1.599609375,0.2692718432362628,96,96,96,0.2850477430555556,0.2608506944444444,0.008056640625,-0.0083697866328393,8.732954250820734,0.2952733906671942,0.5542195614868642,0.1484541930258274,0.0086503691284811,6.0,0.0,-0.0315721649484536,6.0,-1.0,-0.1797680412371134,6.0,-1.0,-0.962628865979382,0.0,7.0,-0.7828608247422684,-1.977448453608248,-0.0728966597938145,0.192,,,1.0,0.0,
source_balanced_cycle38_rank42_obj1_5_c2_x10_260623,38.0,5_c2_x10_260623,3,42,1,far_pre_event_17_32,far_pre_event_17_32,source_balanced_pre_event_sampling,22.0,,1.0,0.0,True,22.46916953650301,source_balanced_pre_event_candidate,1174.8169014084508,1026.5915492957747,71.0,8483.4208984375,20.641084671020508,1079,931,1271,1123,192,96,96,2783,3710,8176.65625,8201.98046875,25.32421875,0.0772308409214019,0.0787855982780456,0.0015547573566436,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle38_rank42_obj1_5_c2_x10_260623.npz,,0.0001046481775119,0.0003626380785135,0.0001083334427676,0.0002905716537497,0.0010037324624136,0.0001856258459156,0.0099823828786611,0.0131725639104843,0.0014453465119004,0.0028998223133385,0.5263157894736842,25.32421875,0.2500244143604941,96,96,96,0.296875,0.2716471354166666,0.0087348090277777,-0.0094489832787442,12.506429758451464,0.6003477668707584,0.4289146907118955,0.150090429931879,0.0129030221093868,6.0,-1.0,-0.8247422680412376,6.0,0.0,,5.0,0.0,,0.0,6.0,3.512886597938146,,,0.192,,,1.0,0.0,
source_balanced_cycle38_rank42_obj2_5_c2_x10_260623,38.0,5_c2_x10_260623,3,42,2,far_pre_event_17_32,far_pre_event_17_32,source_balanced_pre_event_sampling,22.0,,1.0,0.0,True,22.455762396322253,source_balanced_pre_event_candidate,1322.8,107.92941176470588,170.0,4584.2939453125,15.85906219482422,1227,12,1419,204,192,96,96,2783,3710,8707.32421875,8710.0673828125,2.7431640625,0.0739196687936782,0.0740390717983245,0.0001194030046463,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle38_rank42_obj2_5_c2_x10_260623.npz,,4.769938823301345e-05,0.0001759610313456,4.950374568579719e-05,0.0001324076147284,0.0004959960497217,8.461149991489947e-05,0.0068107699044048,0.0083131254650652,0.0007538925856351,0.0011378536000847,0.5052631578947369,2.7431640625,0.2500244143604941,96,96,96,0.2528211805555556,0.2295464409722222,0.0077039930555555,-0.01415931727878,7.473178377669883,0.1876611616042701,0.8672085572728444,0.1475099008530378,0.0105445966359765,9.0,3.0,4.126288659793816,8.0,2.0,2.913015463917528,6.0,1.0,1.4710051546391758,0.0210526315789473,3.0,-0.2996134020618557,40.79188144329899,1.5037519175257734,0.192,,,1.0,0.0,
source_balanced_cycle40_rank43_obj1_5_c2_x10_260623,40.0,5_c2_x10_260623,5,43,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,20.0,,1.0,0.0,True,23.65418882382201,source_balanced_pre_event_candidate,563.8367346938776,158.77551020408163,49.0,10582.173828125,26.109039306640625,468,63,660,255,192,96,96,4639,5566,8469.705078125,8470.55859375,0.853515625,0.0946448072791099,0.0944707095623016,-0.0001740977168083,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle40_rank43_obj1_5_c2_x10_260623.npz,,0.000110534732812,0.0004323467728681,0.0001119441221817,0.000320241699228,0.0012570229533594,0.0002097224642056,0.0105071458965539,0.0110112594440579,0.000144257210195,0.0024344869889318,0.5052631578947369,0.853515625,0.2500244143604941,96,96,96,0.2830946180555556,0.2574869791666666,0.0073784722222221,-0.0059782991704252,8.668013647851454,0.2194878086892226,0.499569699492179,0.1486116163432598,0.0063075762285284,6.0,0.0,-0.1752577319587629,6.0,-1.0,-0.353737113402062,6.0,-1.0,-0.978092783505155,0.0105263157894736,7.0,-0.7371134020618557,-3.902706185567012,-0.1438693608247424,0.192,,,1.0,0.0,
source_balanced_cycle40_rank43_obj2_5_c2_x10_260623,40.0,5_c2_x10_260623,5,43,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,20.0,,1.0,0.0,True,22.6474034697134,source_balanced_pre_event_candidate,1323.9779005524863,102.5414364640884,181.0,4553.904296875,15.880654335021973,1228,7,1420,199,192,96,96,4639,5566,8693.611328125,8704.9453125,11.333984375,0.0726907029747963,0.0732521116733551,0.0005614086985588,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle40_rank43_obj2_5_c2_x10_260623.npz,,3.9346141420537606e-05,0.0001532100912299,3.9977472624741495e-05,0.0001118594009312,0.0004394179268274,7.250880298670381e-05,0.0062683098949491,0.0065995102748274,9.939447045326232e-05,0.0012753871269524,0.5157894736842106,11.333984375,0.2500244143604941,96,96,96,0.2531467013888889,0.2301974826388889,0.0067545572916666,-0.0067651143461841,6.122977878350773,0.1640355738199625,0.6231854814928706,0.1459548883140087,0.0074089484951775,8.0,3.0,1.0438144329896912,7.0,0.0,0.7996134020618564,6.0,1.0,1.2519329896907223,0.0210526315789473,3.0,-1.4323453608247432,10.394974226804122,0.3832003298969073,0.192,,,1.0,0.0,
source_balanced_cycle42_rank44_obj1_5_c2_x10_260623,42.0,5_c2_x10_260623,7,44,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,18.0,,1.0,0.0,True,26.434600093654183,source_balanced_pre_event_candidate,563.0,161.125,32.0,15272.9765625,36.92790222167969,467,65,659,257,192,96,96,6495,7422,8467.095703125,8464.365234375,-2.73046875,0.092874139547348,0.09253391623497,-0.0003402233123779,0.2499999999999317,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle42_rank44_obj1_5_c2_x10_260623.npz,,0.00010963970999,0.0004296664017601,0.0001111246601794,0.0003189225681126,0.0012546503101475,0.0002092465874738,0.0104666780680418,0.0109351951628923,0.0001307288184762,0.002280555665493,0.4736842105263157,-2.73046875,0.2499755907063372,96,96,96,0.2860243055555556,0.26806640625,0.0046115451388888,-0.0067152654728665,8.76386526310767,0.2066290336102293,0.220253735523646,0.1418825145810842,0.0061088046659091,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,6.0,0.978092783505155,,,0.192,,,1.0,0.0,
source_balanced_cycle42_rank44_obj2_5_c2_x10_260623,42.0,5_c2_x10_260623,7,44,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,18.0,,1.0,0.0,True,22.861196230251345,source_balanced_pre_event_candidate,1323.572327044025,98.38993710691824,159.0,5314.34375,17.366104125976562,1228,2,1420,194,192,96,96,6495,7422,8696.546875,8705.6923828125,9.1455078125,0.0736193731427192,0.0741531550884246,0.0005337819457054,0.2499999999999317,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle42_rank44_obj2_5_c2_x10_260623.npz,,4.028810508316383e-05,0.000156666181283,4.080017970409244e-05,0.0001144675770774,0.0004507432953687,7.416193693643436e-05,0.0063430815935134,0.006725856475532,6.625382229685783e-05,0.0007608109153807,0.5052631578947369,9.1455078125,0.2499755907063372,96,96,96,0.2528211805555556,0.2377387152777778,0.0050998263888888,-0.0046854445205111,6.87810029837867,0.1813482588657184,0.4655320819982887,0.1445345729589462,0.0056616701473741,7.0,2.0,1.8131443298969083,6.0,1.0,0.0670103092783505,5.0,0.0,,0.0210526315789473,3.0,-0.1134020618556701,0.737113402061856,0.0271729484536082,0.192,,,1.0,0.0,
source_balanced_cycle44_rank45_obj1_5_c2_x10_260623,44.0,5_c2_x10_260623,9,45,1,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,16.0,,1.0,0.0,True,24.448438007843635,source_balanced_pre_event_candidate,564.1818181818181,155.1818181818182,44.0,11780.9072265625,28.238563537597656,468,59,660,251,192,96,96,8351,9278,8453.23046875,8451.267578125,-1.962890625,0.0908736214041709,0.0907654762268066,-0.0001081451773643,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle44_rank45_obj1_5_c2_x10_260623.npz,,0.0001035048262565,0.0004049912473419,0.0001040593633661,0.0003013913228642,0.0011841445229947,0.0001978609652724,0.0101713333278894,0.0105761096812784,1.6491860151290894e-05,0.0011987825855612,0.5368421052631579,-1.962890625,0.2915601564253875,96,96,96,0.2853732638888889,0.2658420138888889,0.0071614583333333,0.0047561977600587,7.50207410764941,0.2508253004046622,0.3146383326303063,0.1423332057893276,0.001855713459327,6.0,0.0,,6.0,0.0,,6.0,0.0,-0.0960051546391752,0.0,7.0,6.795823926507082e-18,,,0.192,,1.0,1.0,,
source_balanced_cycle44_rank45_obj2_5_c2_x10_260623,44.0,5_c2_x10_260623,9,45,2,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,16.0,,1.0,0.0,True,25.00497740839979,source_balanced_pre_event_candidate,1178.0,578.0,32.0,13139.0234375,31.44757652282715,1082,482,1274,674,192,96,96,8351,9278,8017.73974609375,8012.58935546875,-5.150390625,0.0801354795694351,0.0797403678297996,-0.0003951117396354,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle44_rank45_obj2_5_c2_x10_260623.npz,,0.000102609352325,0.0004029684205306,0.0001031591746141,0.0002939059922937,0.0011578731122426,0.0001912621373776,0.0101249627768993,0.0108000692911446,-1.9723549485206604e-05,0.0007268364230791,0.5052631578947369,-5.150390625,0.2915601564253875,96,96,96,0.2408854166666666,0.2236328125,0.008544921875,0.002774757481386,7.751068396216274,0.2064065406692738,0.2467793763945141,0.1673670653253793,0.003699901921809,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,5.0,,,,0.192,,1.0,1.0,,
